STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       1050;2019021009;   10;  0.00;eor
       1050;2019021010;   10;  0.00;eor
       1050;2019021011;   10;  0.00;eor
       1050;2019021012;   10;  0.00;eor
       1050;2019021013;   10;  0.00;eor
       1050;2019021014;   10;  0.00;eor
       1050;2019021015;   10;  0.00;eor
       1050;2019021016;   10;  0.00;eor
       1050;2019021017;   10;  0.00;eor
       1050;2019021018;   10;  0.00;eor
       1050;2019021019;   10;  0.00;eor
       1050;2019021020;   10;  0.00;eor
       1050;2019021103;   10;  0.00;eor
       1050;2019021104;   10;  0.00;eor
       1050;2019021105;   10;  0.00;eor
       1050;2019021106;   10;  0.00;eor
       1050;2019021107;   10;  0.00;eor
       1050;2019021108;   10;  0.00;eor
       1050;2019021109;   10;  0.00;eor
       1050;2019021110;   10;  0.00;eor
       1050;2019021111;   10;  2.00;eor
       1050;2019021112;   10;  3.00;eor
       1050;2019021113;   10;  1.00;eor
       1050;2019021114;   10; 31.00;eor
       1050;2019021115;   10; 11.00;eor
       1050;2019021116;   10;  2.00;eor
       1050;2019021117;   10;  0.00;eor
       1050;2019021118;   10;  0.00;eor
       1050;2019021119;   10;  0.00;eor
       1050;2019021120;   10;  0.00;eor
       1050;2019021203;   10;  0.00;eor
       1050;2019021204;   10;  0.00;eor
       1050;2019021205;   10;  0.00;eor
       1050;2019021206;   10;  0.00;eor
       1050;2019021207;   10;  0.00;eor
       1050;2019021208;   10;  0.00;eor
       1050;2019021209;   10;  0.00;eor
       1050;2019021210;   10;  0.00;eor
       1050;2019021211;   10;  5.00;eor
       1050;2019021212;   10;  0.00;eor
       1050;2019021213;   10;  0.00;eor
       1050;2019021214;   10;  0.00;eor
       1050;2019021215;   10;  0.00;eor
       1050;2019021216;   10;  0.00;eor
       1050;2019021217;   10;  0.00;eor
       1050;2019021218;   10;  0.00;eor
       1050;2019021219;   10;  0.00;eor
       1050;2019021220;   10;  0.00;eor
       1050;2019021303;   10;  0.00;eor
       1050;2019021304;   10;  0.00;eor
       1050;2019021305;   10;  0.00;eor
       1050;2019021306;   10;  0.00;eor
       1050;2019021307;   10;  0.00;eor
       1050;2019021308;   10;  0.00;eor
       1050;2019021309;   10;  0.00;eor
       1050;2019021310;   10;  0.00;eor
       1050;2019021311;   10;  0.00;eor
       1050;2019021312;   10;  0.00;eor
       1050;2019021313;   10;  0.00;eor
       1050;2019021314;   10;  0.00;eor
       1050;2019021315;   10;  0.00;eor
       1050;2019021316;   10;  0.00;eor
       1050;2019021317;   10;  0.00;eor
       1050;2019021318;   10;  0.00;eor
       1050;2019021319;   10;  0.00;eor
       1050;2019021320;   10;  0.00;eor
       1050;2019021403;   10;  0.00;eor
       1050;2019021404;   10;  0.00;eor
       1050;2019021405;   10;  0.00;eor
       1050;2019021406;   10;  0.00;eor
       1050;2019021407;   10;  0.00;eor
       1050;2019021408;   10;  0.00;eor
       1050;2019021409;   10;  5.00;eor
       1050;2019021410;   10; 55.00;eor
       1050;2019021411;   10; 60.00;eor
       1050;2019021412;   10; 60.00;eor
       1050;2019021413;   10; 60.00;eor
       1050;2019021414;   10; 60.00;eor
       1050;2019021415;   10; 60.00;eor
       1050;2019021416;   10; 60.00;eor
       1050;2019021417;   10; 13.00;eor
       1050;2019021418;   10;  0.00;eor
       1050;2019021419;   10;  0.00;eor
       1050;2019021420;   10;  0.00;eor
       1050;2019021503;   10;  0.00;eor
       1050;2019021504;   10;  0.00;eor
       1050;2019021505;   10;  0.00;eor
       1050;2019021506;   10;  0.00;eor
       1050;2019021507;   10;  7.00;eor
       1050;2019021508;   10; 60.00;eor
       1050;2019021509;   10; 60.00;eor
       1050;2019021510;   10; 60.00;eor
       1050;2019021511;   10; 60.00;eor
       1050;2019021512;   10; 60.00;eor
       1050;2019021513;   10; 60.00;eor
       1050;2019021514;   10; 60.00;eor
       1050;2019021515;   10; 60.00;eor
       1050;2019021516;   10; 60.00;eor
       1050;2019021517;   10; 15.00;eor
       1050;2019021518;   10;  0.00;eor
       1050;2019021519;   10;  0.00;eor
       1050;2019021520;   10;  0.00;eor
       1050;2019021603;   10;  0.00;eor
       1050;2019021604;   10;  0.00;eor
       1050;2019021605;   10;  0.00;eor
       1050;2019021606;   10;  0.00;eor
       1050;2019021607;   10;  7.00;eor
       1050;2019021608;   10; 60.00;eor
       1050;2019021609;   10; 60.00;eor
       1050;2019021610;   10; 60.00;eor
       1050;2019021611;   10; 60.00;eor
       1050;2019021612;   10; 60.00;eor
       1050;2019021613;   10; 60.00;eor
       1050;2019021614;   10; 60.00;eor
       1050;2019021615;   10; 60.00;eor
       1050;2019021616;   10; 60.00;eor
       1050;2019021617;   10; 16.00;eor
       1050;2019021618;   10;  0.00;eor
       1050;2019021619;   10;  0.00;eor
       1050;2019021620;   10;  0.00;eor
       1050;2019021703;   10;  0.00;eor
       1050;2019021704;   10;  0.00;eor
       1050;2019021705;   10;  0.00;eor
       1050;2019021706;   10;  0.00;eor
       1050;2019021707;   10;  9.00;eor
       1050;2019021708;   10; 60.00;eor
       1050;2019021709;   10; 60.00;eor
       1050;2019021710;   10; 60.00;eor
       1050;2019021711;   10; 60.00;eor
       1050;2019021712;   10; 60.00;eor
       1050;2019021713;   10; 60.00;eor
       1050;2019021714;   10; 60.00;eor
       1050;2019021715;   10; 60.00;eor
       1050;2019021716;   10; 58.00;eor
       1050;2019021717;   10;  0.00;eor
       1050;2019021718;   10;  0.00;eor
       1050;2019021719;   10;  0.00;eor
       1050;2019021720;   10;  0.00;eor
       1050;2019021803;   10;  0.00;eor
       1050;2019021804;   10;  0.00;eor
       1050;2019021805;   10;  0.00;eor
       1050;2019021806;   10;  0.00;eor
       1050;2019021807;   10; 10.00;eor
       1050;2019021808;   10; 60.00;eor
       1050;2019021809;   10; 60.00;eor
       1050;2019021810;   10; 60.00;eor
       1050;2019021811;   10; 60.00;eor
       1050;2019021812;   10; 60.00;eor
       1050;2019021813;   10; 60.00;eor
       1050;2019021814;   10; 60.00;eor
       1050;2019021815;   10; 60.00;eor
       1050;2019021816;   10; 60.00;eor
       1050;2019021817;   10; 17.00;eor
       1050;2019021818;   10;  0.00;eor
       1050;2019021819;   10;  0.00;eor
       1050;2019021820;   10;  0.00;eor
       1050;2019021903;   10;  0.00;eor
       1050;2019021904;   10;  0.00;eor
       1050;2019021905;   10;  0.00;eor
       1050;2019021906;   10;  0.00;eor
       1050;2019021907;   10;  8.00;eor
       1050;2019021908;   10; 60.00;eor
       1050;2019021909;   10; 60.00;eor
       1050;2019021910;   10; 60.00;eor
       1050;2019021911;   10; 55.00;eor
       1050;2019021912;   10;  1.00;eor
       1050;2019021913;   10;  0.00;eor
       1050;2019021914;   10;  0.00;eor
       1050;2019021915;   10;  0.00;eor
       1050;2019021916;   10;  1.00;eor
       1050;2019021917;   10; 19.00;eor
       1050;2019021918;   10;  0.00;eor
       1050;2019021919;   10;  0.00;eor
       1050;2019021920;   10;  0.00;eor
       1050;2019022003;   10;  0.00;eor
       1050;2019022004;   10;  0.00;eor
       1050;2019022005;   10;  0.00;eor
       1050;2019022006;   10;  0.00;eor
       1050;2019022007;   10;  0.00;eor
       1050;2019022008;   10;  0.00;eor
       1050;2019022009;   10;  0.00;eor
       1050;2019022010;   10;  0.00;eor
       1050;2019022011;   10; 22.00;eor
       1050;2019022012;   10; 59.00;eor
       1050;2019022013;   10; 50.00;eor
       1050;2019022014;   10; 49.00;eor
       1050;2019022015;   10; 12.00;eor
       1050;2019022016;   10;  5.00;eor
       1050;2019022017;   10;  0.00;eor
       1050;2019022018;   10;  0.00;eor
       1050;2019022019;   10;  0.00;eor
       1050;2019022020;   10;  0.00;eor
       1050;2019022103;   10;  0.00;eor
       1050;2019022104;   10;  0.00;eor
       1050;2019022105;   10;  0.00;eor
       1050;2019022106;   10;  0.00;eor
       1050;2019022107;   10;  0.00;eor
       1050;2019022108;   10;  2.00;eor
       1050;2019022109;   10;  2.00;eor
       1050;2019022110;   10;  0.00;eor
       1050;2019022111;   10;  0.00;eor
       1050;2019022112;   10;  0.00;eor
       1050;2019022113;   10;  1.00;eor
       1050;2019022114;   10;  0.00;eor
       1050;2019022115;   10;  1.00;eor
       1050;2019022116;   10;  0.00;eor
       1050;2019022117;   10;  0.00;eor
       1050;2019022118;   10;  0.00;eor
       1050;2019022119;   10;  0.00;eor
       1050;2019022120;   10;  0.00;eor
       1050;2019022203;   10;  0.00;eor
       1050;2019022204;   10;  0.00;eor
       1050;2019022205;   10;  0.00;eor
       1050;2019022206;   10;  0.00;eor
       1050;2019022207;   10;  0.00;eor
       1050;2019022208;   10;  0.00;eor
       1050;2019022209;   10;  0.00;eor
       1050;2019022210;   10;  0.00;eor
       1050;2019022211;   10;  1.00;eor
       1050;2019022212;   10;  0.00;eor
       1050;2019022213;   10;  0.00;eor
       1050;2019022214;   10;  2.00;eor
       1050;2019022215;   10; 19.00;eor
       1050;2019022216;   10; 21.00;eor
       1050;2019022217;   10;  0.00;eor
       1050;2019022218;   10;  0.00;eor
       1050;2019022219;   10;  0.00;eor
       1050;2019022220;   10;  0.00;eor
       1050;2019022303;   10;  0.00;eor
       1050;2019022304;   10;  0.00;eor
       1050;2019022305;   10;  0.00;eor
       1050;2019022306;   10;  0.00;eor
       1050;2019022307;   10;  9.00;eor
       1050;2019022308;   10; 58.00;eor
       1050;2019022309;   10; 60.00;eor
       1050;2019022310;   10; 60.00;eor
       1050;2019022311;   10; 60.00;eor
       1050;2019022312;   10; 60.00;eor
       1050;2019022313;   10; 60.00;eor
       1050;2019022314;   10; 60.00;eor
       1050;2019022315;   10; 30.00;eor
       1050;2019022316;   10; 56.00;eor
       1050;2019022317;   10;  5.00;eor
       1050;2019022318;   10;  0.00;eor
       1050;2019022319;   10;  0.00;eor
       1050;2019022320;   10;  0.00;eor
       1050;2019022403;   10;  0.00;eor
       1050;2019022404;   10;  0.00;eor
       1050;2019022405;   10;  0.00;eor
       1050;2019022406;   10;  0.00;eor
       1050;2019022407;   10;  0.00;eor
       1050;2019022408;   10;  0.00;eor
       1050;2019022409;   10;  0.00;eor
       1050;2019022410;   10;  8.00;eor
       1050;2019022411;   10;  4.00;eor
       1050;2019022412;   10; 60.00;eor
       1050;2019022413;   10; 60.00;eor
       1050;2019022414;   10; 60.00;eor
       1050;2019022415;   10; 48.00;eor
       1050;2019022416;   10; 51.00;eor
       1050;2019022417;   10; 28.00;eor
       1050;2019022418;   10;  0.00;eor
       1050;2019022419;   10;  0.00;eor
       1050;2019022420;   10;  0.00;eor
       1050;2019022503;   10;  0.00;eor
       1050;2019022504;   10;  0.00;eor
       1050;2019022505;   10;  0.00;eor
       1050;2019022506;   10;  0.00;eor
       1050;2019022507;   10; 14.00;eor
       1050;2019022508;   10; 60.00;eor
       1050;2019022509;   10; 60.00;eor
       1050;2019022510;   10; 60.00;eor
       1050;2019022511;   10; 60.00;eor
       1050;2019022512;   10; 60.00;eor
       1050;2019022513;   10; 60.00;eor
       1050;2019022514;   10; 60.00;eor
       1050;2019022515;   10; 60.00;eor
       1050;2019022516;   10; 60.00;eor
       1050;2019022517;   10; 22.00;eor
       1050;2019022518;   10;  0.00;eor
       1050;2019022519;   10;  0.00;eor
       1050;2019022520;   10;  0.00;eor
       1050;2019022603;   10;  0.00;eor
       1050;2019022604;   10;  0.00;eor
       1050;2019022605;   10;  0.00;eor
       1050;2019022606;   10;  0.00;eor
       1050;2019022607;   10;  4.00;eor
       1050;2019022608;   10; 56.00;eor
       1050;2019022609;   10; 31.00;eor
       1050;2019022610;   10; 31.00;eor
       1050;2019022611;   10; 57.00;eor
       1050;2019022612;   10; 45.00;eor
       1050;2019022613;   10;  0.00;eor
       1050;2019022614;   10;  0.00;eor
       1050;2019022615;   10;  0.00;eor
       1050;2019022616;   10;  0.00;eor
       1050;2019022617;   10;  0.00;eor
       1050;2019022618;   10;  0.00;eor
       1050;2019022619;   10;  0.00;eor
       1050;2019022620;   10;  0.00;eor
       1050;2019022703;   10;  0.00;eor
       1050;2019022704;   10;  0.00;eor
       1050;2019022705;   10;  0.00;eor
       1050;2019022706;   10;  0.00;eor
       1050;2019022707;   10; 24.00;eor
       1050;2019022708;   10; 60.00;eor
       1050;2019022709;   10; 60.00;eor
       1050;2019022710;   10; 60.00;eor
       1050;2019022711;   10; 60.00;eor
       1050;2019022712;   10; 60.00;eor
       1050;2019022713;   10; 60.00;eor
       1050;2019022714;   10; 60.00;eor
       1050;2019022715;   10; 60.00;eor
       1050;2019022716;   10; 60.00;eor
       1050;2019022717;   10; 33.00;eor
       1050;2019022718;   10;  0.00;eor
       1050;2019022719;   10;  0.00;eor
       1050;2019022720;   10;  0.00;eor
       1050;2019022803;   10;  0.00;eor
       1050;2019022804;   10;  0.00;eor
       1050;2019022805;   10;  0.00;eor
       1050;2019022806;   10;  0.00;eor
       1050;2019022807;   10; 26.00;eor
       1050;2019022808;   10; 60.00;eor
       1050;2019022809;   10; 60.00;eor
       1050;2019022810;   10; 60.00;eor
       1050;2019022811;   10; 60.00;eor
       1050;2019022812;   10; 60.00;eor
       1050;2019022813;   10; 60.00;eor
       1050;2019022814;   10; 58.00;eor
       1050;2019022815;   10; 55.00;eor
       1050;2019022816;   10; 10.00;eor
       1050;2019022817;   10;  0.00;eor
       1050;2019022818;   10;  0.00;eor
       1050;2019022819;   10;  0.00;eor
       1050;2019022820;   10;  0.00;eor
       1050;2019030103;   10;  0.00;eor
       1050;2019030104;   10;  0.00;eor
       1050;2019030105;   10;  0.00;eor
       1050;2019030106;   10;  0.00;eor
       1050;2019030107;   10;  0.00;eor
       1050;2019030108;   10;  0.00;eor
       1050;2019030109;   10;  0.00;eor
       1050;2019030110;   10;  0.00;eor
       1050;2019030111;   10;  0.00;eor
       1050;2019030112;   10;  0.00;eor
       1050;2019030113;   10;  0.00;eor
       1050;2019030114;   10;  0.00;eor
       1050;2019030115;   10;  0.00;eor
       1050;2019030116;   10;  0.00;eor
       1050;2019030117;   10;  0.00;eor
       1050;2019030118;   10;  0.00;eor
       1050;2019030119;   10;  0.00;eor
       1050;2019030120;   10;  0.00;eor
       1050;2019030203;   10;  0.00;eor
       1050;2019030204;   10;  0.00;eor
       1050;2019030205;   10;  0.00;eor
       1050;2019030206;   10;  0.00;eor
       1050;2019030207;   10;  0.00;eor
       1050;2019030208;   10;  0.00;eor
       1050;2019030209;   10;  0.00;eor
       1050;2019030210;   10;  0.00;eor
       1050;2019030211;   10;  0.00;eor
       1050;2019030212;   10;  0.00;eor
       1050;2019030213;   10;  0.00;eor
       1050;2019030214;   10;  0.00;eor
       1050;2019030215;   10;  0.00;eor
       1050;2019030216;   10;  0.00;eor
       1050;2019030217;   10;  0.00;eor
       1050;2019030218;   10;  0.00;eor
       1050;2019030219;   10;  0.00;eor
       1050;2019030220;   10;  0.00;eor
       1050;2019030303;   10;  0.00;eor
       1050;2019030304;   10;  0.00;eor
       1050;2019030305;   10;  0.00;eor
       1050;2019030306;   10;  0.00;eor
       1050;2019030307;   10;  0.00;eor
       1050;2019030308;   10;  1.00;eor
       1050;2019030309;   10;  1.00;eor
       1050;2019030310;   10;  9.00;eor
       1050;2019030311;   10;  3.00;eor
       1050;2019030312;   10; 15.00;eor
       1050;2019030313;   10;  0.00;eor
       1050;2019030314;   10;  0.00;eor
       1050;2019030315;   10;  0.00;eor
       1050;2019030316;   10;  0.00;eor
       1050;2019030317;   10;  0.00;eor
       1050;2019030318;   10;  0.00;eor
       1050;2019030319;   10;  0.00;eor
       1050;2019030320;   10;  0.00;eor
       1050;2019030403;   10;  0.00;eor
       1050;2019030404;   10;  0.00;eor
       1050;2019030405;   10;  0.00;eor
       1050;2019030406;   10;  0.00;eor
       1050;2019030407;   10;  0.00;eor
       1050;2019030408;   10;  0.00;eor
       1050;2019030409;   10;  0.00;eor
       1050;2019030410;   10;  0.00;eor
       1050;2019030411;   10; 14.00;eor
       1050;2019030412;   10; 20.00;eor
       1050;2019030413;   10; 48.00;eor
       1050;2019030414;   10;  5.00;eor
       1050;2019030415;   10;  0.00;eor
       1050;2019030416;   10;  0.00;eor
       1050;2019030417;   10; 17.00;eor
       1050;2019030418;   10;  0.00;eor
       1050;2019030419;   10;  0.00;eor
       1050;2019030420;   10;  0.00;eor
       1050;2019030503;   10;  0.00;eor
       1050;2019030504;   10;  0.00;eor
       1050;2019030505;   10;  0.00;eor
       1050;2019030506;   10;  0.00;eor
       1050;2019030507;   10;  9.00;eor
       1050;2019030508;   10; 23.00;eor
       1050;2019030509;   10; 19.00;eor
       1050;2019030510;   10; 16.00;eor
       1050;2019030511;   10;  0.00;eor
       1050;2019030512;   10; 12.00;eor
       1050;2019030513;   10;  0.00;eor
       1050;2019030514;   10;  0.00;eor
       1050;2019030515;   10; 14.00;eor
       1050;2019030516;   10; 17.00;eor
       1050;2019030517;   10; 11.00;eor
       1050;2019030518;   10;  0.00;eor
       1050;2019030519;   10;  0.00;eor
       1050;2019030520;   10;  0.00;eor
       1050;2019030603;   10;  0.00;eor
       1050;2019030604;   10;  0.00;eor
       1050;2019030605;   10;  0.00;eor
       1050;2019030606;   10;  0.00;eor
       1050;2019030607;   10; 28.00;eor
       1050;2019030608;   10; 60.00;eor
       1050;2019030609;   10; 60.00;eor
       1050;2019030610;   10; 60.00;eor
       1050;2019030611;   10; 60.00;eor
       1050;2019030612;   10; 60.00;eor
       1050;2019030613;   10; 60.00;eor
       1050;2019030614;   10; 60.00;eor
       1050;2019030615;   10; 55.00;eor
       1050;2019030616;   10; 17.00;eor
       1050;2019030617;   10;  0.00;eor
       1050;2019030618;   10;  0.00;eor
       1050;2019030619;   10;  0.00;eor
       1050;2019030620;   10;  0.00;eor
       1050;2019030703;   10;  0.00;eor
       1050;2019030704;   10;  0.00;eor
       1050;2019030705;   10;  0.00;eor
       1050;2019030706;   10;  0.00;eor
       1050;2019030707;   10;  0.00;eor
       1050;2019030708;   10;  0.00;eor
       1050;2019030709;   10;  0.00;eor
       1050;2019030710;   10;  0.00;eor
       1050;2019030711;   10;  8.00;eor
       1050;2019030712;   10; 35.00;eor
       1050;2019030713;   10;  2.00;eor
       1050;2019030714;   10;  0.00;eor
       1050;2019030715;   10;  0.00;eor
       1050;2019030716;   10;  2.00;eor
       1050;2019030717;   10; 18.00;eor
       1050;2019030718;   10;  0.00;eor
       1050;2019030719;   10;  0.00;eor
       1050;2019030720;   10;  0.00;eor
       1050;2019030803;   10;  0.00;eor
       1050;2019030804;   10;  0.00;eor
       1050;2019030805;   10;  0.00;eor
       1050;2019030806;   10;  0.00;eor
       1050;2019030807;   10;  6.00;eor
       1050;2019030808;   10; 43.00;eor
       1050;2019030809;   10;  0.00;eor
       1050;2019030810;   10;  0.00;eor
       1050;2019030811;   10;  0.00;eor
       1050;2019030812;   10;  0.00;eor
       1050;2019030813;   10;  0.00;eor
       1050;2019030814;   10;  7.00;eor
       1050;2019030815;   10; 18.00;eor
       1050;2019030816;   10; 10.00;eor
       1050;2019030817;   10;  1.00;eor
       1050;2019030818;   10;  0.00;eor
       1050;2019030819;   10;  0.00;eor
       1050;2019030820;   10;  0.00;eor
       1050;2019030903;   10;  0.00;eor
       1050;2019030904;   10;  0.00;eor
       1050;2019030905;   10;  0.00;eor
       1050;2019030906;   10;  0.00;eor
       1050;2019030907;   10;  0.00;eor
       1050;2019030908;   10;  0.00;eor
       1050;2019030909;   10;  6.00;eor
       1050;2019030910;   10; 44.00;eor
       1050;2019030911;   10; 50.00;eor
       1050;2019030912;   10; 27.00;eor
       1050;2019030913;   10;  9.00;eor
       1050;2019030914;   10;  0.00;eor
       1050;2019030915;   10;  0.00;eor
       1050;2019030916;   10;  0.00;eor
       1050;2019030917;   10; 34.00;eor
       1050;2019030918;   10;  0.00;eor
       1050;2019030919;   10;  0.00;eor
       1050;2019030920;   10;  0.00;eor
       1050;2019031003;   10;  0.00;eor
       1050;2019031004;   10;  0.00;eor
       1050;2019031005;   10;  0.00;eor
       1050;2019031006;   10;  0.00;eor
       1050;2019031007;   10;  0.00;eor
       1050;2019031008;   10;  0.00;eor
       1050;2019031009;   10;  0.00;eor
       1050;2019031010;   10;  0.00;eor
       1050;2019031011;   10;  0.00;eor
       1050;2019031012;   10;  0.00;eor
       1050;2019031013;   10;  0.00;eor
       1050;2019031014;   10;  5.00;eor
       1050;2019031015;   10; 18.00;eor
       1050;2019031016;   10;  1.00;eor
       1050;2019031017;   10;  3.00;eor
       1050;2019031018;   10;  0.00;eor
       1050;2019031019;   10;  0.00;eor
       1050;2019031020;   10;  0.00;eor
       1050;2019031103;   10;  0.00;eor
       1050;2019031104;   10;  0.00;eor
       1050;2019031105;   10;  0.00;eor
       1050;2019031106;   10;  0.00;eor
       1050;2019031107;   10;  0.00;eor
       1050;2019031108;   10;  0.00;eor
       1050;2019031109;   10;  0.00;eor
       1050;2019031110;   10; 13.00;eor
       1050;2019031111;   10; 38.00;eor
       1050;2019031112;   10; 28.00;eor
       1050;2019031113;   10; 23.00;eor
       1050;2019031114;   10; 22.00;eor
       1050;2019031115;   10; 13.00;eor
       1050;2019031116;   10;  0.00;eor
       1050;2019031117;   10;  3.00;eor
       1050;2019031118;   10;  0.00;eor
       1050;2019031119;   10;  0.00;eor
       1050;2019031120;   10;  0.00;eor
       1050;2019031203;   10;  0.00;eor
       1050;2019031204;   10;  0.00;eor
       1050;2019031205;   10;  0.00;eor
       1050;2019031206;   10;  0.00;eor
       1050;2019031207;   10;  0.00;eor
       1050;2019031208;   10;  4.00;eor
       1050;2019031209;   10;  5.00;eor
       1050;2019031210;   10;  1.00;eor
       1050;2019031211;   10;  0.00;eor
       1050;2019031212;   10;  1.00;eor
       1050;2019031213;   10; 25.00;eor
       1050;2019031214;   10; 53.00;eor
       1050;2019031215;   10; 59.00;eor
       1050;2019031216;   10; 55.00;eor
       1050;2019031217;   10; 12.00;eor
       1050;2019031218;   10;  0.00;eor
       1050;2019031219;   10;  0.00;eor
       1050;2019031220;   10;  0.00;eor
       1050;2019031303;   10;  0.00;eor
       1050;2019031304;   10;  0.00;eor
       1050;2019031305;   10;  0.00;eor
       1050;2019031306;   10;  0.00;eor
       1050;2019031307;   10; 25.00;eor
       1050;2019031308;   10; 58.00;eor
       1050;2019031309;   10; 60.00;eor
       1050;2019031310;   10; 51.00;eor
       1050;2019031311;   10; 11.00;eor
       1050;2019031312;   10; 24.00;eor
       1050;2019031313;   10; 12.00;eor
       1050;2019031314;   10; 60.00;eor
       1050;2019031315;   10;  6.00;eor
       1050;2019031316;   10;  1.00;eor
       1050;2019031317;   10;  0.00;eor
       1050;2019031318;   10;  0.00;eor
       1050;2019031319;   10;  0.00;eor
       1050;2019031320;   10;  0.00;eor
       1050;2019031403;   10;  0.00;eor
       1050;2019031404;   10;  0.00;eor
       1050;2019031405;   10;  0.00;eor
       1050;2019031406;   10;  0.00;eor
       1050;2019031407;   10;  9.00;eor
       1050;2019031408;   10; 25.00;eor
       1050;2019031409;   10;  1.00;eor
       1050;2019031410;   10;  7.00;eor
       1050;2019031411;   10;  8.00;eor
       1050;2019031412;   10;  8.00;eor
       1050;2019031413;   10;  0.00;eor
       1050;2019031414;   10;  0.00;eor
       1050;2019031415;   10;  0.00;eor
       1050;2019031416;   10;  0.00;eor
       1050;2019031417;   10;  0.00;eor
       1050;2019031418;   10;  0.00;eor
       1050;2019031419;   10;  0.00;eor
       1050;2019031420;   10;  0.00;eor
       1050;2019031503;   10;  0.00;eor
       1050;2019031504;   10;  0.00;eor
       1050;2019031505;   10;  0.00;eor
       1050;2019031506;   10;  0.00;eor
       1050;2019031507;   10;  6.00;eor
       1050;2019031508;   10; 25.00;eor
       1050;2019031509;   10; 14.00;eor
       1050;2019031510;   10; 22.00;eor
       1050;2019031511;   10; 40.00;eor
       1050;2019031512;   10;  5.00;eor
       1050;2019031513;   10;  0.00;eor
       1050;2019031514;   10;  0.00;eor
       1050;2019031515;   10;  0.00;eor
       1050;2019031516;   10;  0.00;eor
       1050;2019031517;   10;  0.00;eor
       1050;2019031518;   10;  0.00;eor
       1050;2019031519;   10;  0.00;eor
       1050;2019031520;   10;  0.00;eor
       1050;2019031603;   10;  0.00;eor
       1050;2019031604;   10;  0.00;eor
       1050;2019031605;   10;  0.00;eor
       1050;2019031606;   10;  0.00;eor
       1050;2019031607;   10;  0.00;eor
       1050;2019031608;   10;  0.00;eor
       1050;2019031609;   10;  0.00;eor
       1050;2019031610;   10;  0.00;eor
       1050;2019031611;   10;  0.00;eor
       1050;2019031612;   10;  0.00;eor
       1050;2019031613;   10;  0.00;eor
       1050;2019031614;   10;  0.00;eor
       1050;2019031615;   10;  0.00;eor
       1050;2019031616;   10;  0.00;eor
       1050;2019031617;   10;  0.00;eor
       1050;2019031618;   10;  0.00;eor
       1050;2019031619;   10;  0.00;eor
       1050;2019031620;   10;  0.00;eor
       1050;2019031703;   10;  0.00;eor
       1050;2019031704;   10;  0.00;eor
       1050;2019031705;   10;  0.00;eor
       1050;2019031706;   10;  0.00;eor
       1050;2019031707;   10; 45.00;eor
       1050;2019031708;   10; 60.00;eor
       1050;2019031709;   10; 60.00;eor
       1050;2019031710;   10; 60.00;eor
       1050;2019031711;   10; 60.00;eor
       1050;2019031712;   10; 60.00;eor
       1050;2019031713;   10; 60.00;eor
       1050;2019031714;   10; 55.00;eor
       1050;2019031715;   10; 54.00;eor
       1050;2019031716;   10; 10.00;eor
       1050;2019031717;   10;  0.00;eor
       1050;2019031718;   10;  0.00;eor
       1050;2019031719;   10;  0.00;eor
       1050;2019031720;   10;  0.00;eor
       1050;2019031803;   10;  0.00;eor
       1050;2019031804;   10;  0.00;eor
       1050;2019031805;   10;  0.00;eor
       1050;2019031806;   10;  0.00;eor
       1050;2019031807;   10;  2.00;eor
       1050;2019031808;   10; 47.00;eor
       1050;2019031809;   10; 56.00;eor
       1050;2019031810;   10; 31.00;eor
       1050;2019031811;   10;  0.00;eor
       1050;2019031812;   10;  4.00;eor
       1050;2019031813;   10;  3.00;eor
       1050;2019031814;   10; 41.00;eor
       1050;2019031815;   10; 41.00;eor
       1050;2019031816;   10; 51.00;eor
       1050;2019031817;   10; 54.00;eor
       1050;2019031818;   10;  0.00;eor
       1050;2019031819;   10;  0.00;eor
       1050;2019031820;   10;  0.00;eor
       1050;2019031903;   10;  0.00;eor
       1050;2019031904;   10;  0.00;eor
       1050;2019031905;   10;  0.00;eor
       1050;2019031906;   10;  3.00;eor
       1050;2019031907;   10; 14.00;eor
       1050;2019031908;   10;  2.00;eor
       1050;2019031909;   10;  4.00;eor
       1050;2019031910;   10; 21.00;eor
       1050;2019031911;   10; 20.00;eor
       1050;2019031912;   10; 32.00;eor
       1050;2019031913;   10; 25.00;eor
       1050;2019031914;   10; 10.00;eor
       1050;2019031915;   10; 17.00;eor
       1050;2019031916;   10;  1.00;eor
       1050;2019031917;   10;  0.00;eor
       1050;2019031918;   10;  0.00;eor
       1050;2019031919;   10;  0.00;eor
       1050;2019031920;   10;  0.00;eor
       1050;2019032003;   10;  0.00;eor
       1050;2019032004;   10;  0.00;eor
       1050;2019032005;   10;  0.00;eor
       1050;2019032006;   10;  6.00;eor
       1050;2019032007;   10; 60.00;eor
       1050;2019032008;   10; 60.00;eor
       1050;2019032009;   10; 60.00;eor
       1050;2019032010;   10; 50.00;eor
       1050;2019032011;   10; 58.00;eor
       1050;2019032012;   10; 60.00;eor
       1050;2019032013;   10; 60.00;eor
       1050;2019032014;   10; 60.00;eor
       1050;2019032015;   10; 60.00;eor
       1050;2019032016;   10; 60.00;eor
       1050;2019032017;   10; 60.00;eor
       1050;2019032018;   10;  9.00;eor
       1050;2019032019;   10;  0.00;eor
       1050;2019032020;   10;  0.00;eor
       1050;2019032103;   10;  0.00;eor
       1050;2019032104;   10;  0.00;eor
