,h3_hex_small_id,geometry
297,881f1b09a5fffff,"POLYGON ((13.86964086265824 51.03295332961551, 13.8674407158557 51.02862550119051, 13.87261831867426 51.02555825420217, 13.87999622900596 51.02681866010128, 13.88219719052376 51.03114645088785, 13.87701942706395 51.034213873435, 13.86964086265824 51.03295332961551))"
298,881f1b4643fffff,"POLYGON ((13.73450522570254 51.04534443017074, 13.73231407971408 51.04101579392064, 13.73749615950843 51.03795588189357, 13.74486955098141 51.0392244309938, 13.74706151395081 51.04355303100799, 13.741879268535 51.04661311817919, 13.73450522570254 51.04534443017074))"
299,881f1b5691fffff,"POLYGON ((13.73328660809218 51.13595760074355, 13.73109269467539 51.1316343066407, 13.73628155194908 51.12857928272885, 13.74366448880575 51.12984737746962, 13.74585922134956 51.13417063489157, 13.74067019797869 51.13722583427509, 13.73328660809218 51.13595760074355))"
300,881f1b08a7fffff,"POLYGON ((13.94930089432571 51.07023424566449, 13.94709404046601 51.06590953944184, 13.95227229075505 51.06284034648804, 13.95965755287808 51.06409568381754, 13.96186522114648 51.06842035135386, 13.95668681295303 51.07148972026827, 13.94930089432571 51.07023424566449))"
301,881f1b0b05fffff,"POLYGON ((13.77698571638237 51.115830627796, 13.7747893958433 51.1115066383754, 13.77997560598965 51.1084483804274, 13.78735830115117 51.10971393637385, 13.78955543970591 51.11403788874232, 13.78436906515261 51.11709632223783, 13.77698571638237 51.115830627796))"
302,881f1b0825fffff,"POLYGON ((13.84878182749755 51.0846924596049, 13.84658149712274 51.08036744845413, 13.85176349543875 51.07730398455492, 13.85914598584003 51.07856535615065, 13.86134713244702 51.08289032962929, 13.85616497248995 51.08595396920568, 13.84878182749755 51.0846924596049))"
303,881f1b540dfffff,"POLYGON ((13.61903637862846 51.0965241032764, 13.61685166554328 51.09219719303056, 13.62204055652382 51.08914572175905, 13.62941433072813 51.09042098582566, 13.63159986366597 51.09474786083013, 13.62641080261514 51.09779950703081, 13.61903637862846 51.0965241032764))"
304,881f1b56dbfffff,"POLYGON ((13.7242981473692 51.15808688615394, 13.72210416188679 51.15376480104243, 13.72729490596908 51.15071140258085, 13.73467980213383 51.15197991372968, 13.7368746073957 51.15630196214519, 13.73168369678234 51.1593555361293, 13.7242981473692 51.15808688615394))"
305,881f1b56e3fffff,"POLYGON ((13.67642407119481 51.13011959315922, 13.67423430289042 51.12579531189753, 13.67942420947881 51.1227427902407, 13.68680405258347 51.12401437461385, 13.68899464070341 51.12833861984056, 13.68380456597186 51.13139131675053, 13.67642407119481 51.13011959315922))"
306,881f1b4459fffff,"POLYGON ((13.77455355284795 51.00480119447381, 13.77236089612462 51.00047062071064, 13.77753891785295 50.99740657274256, 13.78490976034632 50.99867292342414, 13.78710323251964 51.0030034607205, 13.78192504681841 51.00606768382338, 13.77455355284795 51.00480119447381))"
307,881f1b09cdfffff,"POLYGON ((13.86432751736583 51.07550117594182, 13.8621263970618 51.07117579981876, 13.86730730027647 51.06811107904669, 13.87468948489583 51.06937155872299, 13.87689142098802 51.07369689705188, 13.8717103567422 51.07676179351994, 13.86432751736583 51.07550117594182))"
308,881f1b09d1fffff,"POLYGON ((13.91160715975307 51.0756671049291, 13.90940275049101 51.07134228340754, 13.91458240995977 51.06827523846645, 13.92196663806617 51.06953283921305, 13.92417186242243 51.07385762242836, 13.9189920436478 51.07692484322457, 13.91160715975307 51.0756671049291))"
309,881f1b56d1fffff,"POLYGON ((13.71471962308193 51.15249553584887, 13.71252648136145 51.14817301112003, 13.71771705858979 51.14511978812714, 13.72510094446153 51.14638891441582, 13.72729490596908 51.15071140258085, 13.72210416188679 51.15376480104243, 13.71471962308193 51.15249553584887))"
310,881f1b0901fffff,"POLYGON ((13.8074780348455 51.06972616859245, 13.80528104746035 51.06539980033366, 13.81046302381212 51.06233757940085, 13.81784215069621 51.06360155126563, 13.82003995456909 51.0679278823747, 13.81485781513929 51.07099027879003, 13.8074780348455 51.06972616859245))"
311,881f1b0903fffff,"POLYGON ((13.82003995456909 51.0679278823747, 13.81784215069621 51.06360155126563, 13.82302366214751 51.06053861408094, 13.83040314015249 51.06180183250799, 13.83260176028688 51.06612812634028, 13.82742008622398 51.0691912390436, 13.82003995456909 51.0679278823747))"
312,881f1b5481fffff,"POLYGON ((13.719541505943 51.08227301958672, 13.71735024028538 51.07794639483803, 13.72253545721307 51.07488918905395, 13.72991210620923 51.07615843281291, 13.73210418993136 51.08048502130163, 13.72691880666156 51.08354240231276, 13.719541505943 51.08227301958672))"
313,881f1b0b5dfffff,"POLYGON ((13.79016971655606 51.14176866411254, 13.78797165949501 51.13744636067283, 13.79315945612817 51.13438883428685, 13.80054547393961 51.13565343567365, 13.80274434943339 51.13997570178727, 13.79755638875229 51.14303340386157, 13.79016971655606 51.14176866411254))"
314,881f1b543dfffff,"POLYGON ((13.63760505951516 51.07998878995136, 13.63541957126835 51.07566111024239, 13.64060674985873 51.07260783809115, 13.64797958607833 51.07388207073644, 13.65016589352133 51.07820971508633, 13.64497854561686 51.08126316217142, 13.63760505951516 51.07998878995136))"
315,881f1b46c5fffff,"POLYGON ((13.80027012428149 51.02898080052127, 13.79807492079235 51.02465194457071, 13.80325406054396 51.02158791158163, 13.81062856700389 51.02285255925462, 13.81282458613271 51.02718137833823, 13.80764528323091 51.0302455866371, 13.80027012428149 51.02898080052127))"
316,881f1b4453fffff,"POLYGON ((13.79008731938349 50.99560815981598, 13.78789387216642 50.99127722066586, 13.79307080465886 50.98821191662216, 13.80044134780201 50.98947737659518, 13.80263561002803 50.99380827915594, 13.7974585141708 50.99687375835431, 13.79008731938349 50.99560815981598))"
317,881f1b09e1fffff,"POLYGON ((13.86070488671435 51.05513290017685, 13.85850466096097 51.05080627881105, 13.86368414684433 51.04774065272992, 13.87106401961972 51.04900147242647, 13.87326506073808 51.05332805613951, 13.86808541378544 51.05639385783006, 13.86070488671435 51.05513290017685))"
318,881f1b5453fffff,"POLYGON ((13.66028890910824 51.11154797343342, 13.65810084931522 51.10722241244508, 13.66328979061074 51.1041696991302, 13.67066696040918 51.10544237169647, 13.67285583981373 51.10976789691927, 13.66766672987686 51.11282078536276, 13.66028890910824 51.11154797343342))"
319,881f1b0b65fffff,"POLYGON ((13.74226962608727 51.1138198131322, 13.74007578515884 51.10949531054669, 13.74526275670191 51.10643866180065, 13.75264373490637 51.10770634024048, 13.75483839430995 51.11203080616006, 13.7496512571029 51.11508763032711, 13.74226962608727 51.1138198131322))"
320,881f1b56ddfffff,"POLYGON ((13.7021442360953 51.15427819771206, 13.69995191438679 51.14995563654655, 13.7051429533247 51.1469031309557, 13.71252648136145 51.14817301112003, 13.71471962308193 51.15249553584887, 13.70952841682258 51.15554821687147, 13.7021442360953 51.15427819771206))"
321,881f1b724dfffff,"POLYGON ((13.95227229075505 51.06284034648804, 13.95006546471624 51.0585152375869, 13.95524308653865 51.05544550467548, 13.96262769223213 51.05670070474299, 13.96483533246289 51.06102577496265, 13.95965755287808 51.06409568381754, 13.95227229075505 51.06284034648804))"
322,881f1b0867fffff,"POLYGON ((13.84281668434319 51.099466579333, 13.84061630193521 51.09514237363239, 13.84579955718782 51.09207999123963, 13.8531833568452 51.09334163885754, 13.85538455591931 51.09766580687618, 13.85020113873937 51.10072836498018, 13.84281668434319 51.099466579333))"
323,881f1b541bfffff,"POLYGON ((13.67585544227878 51.10238894133553, 13.67366658592222 51.09806301354174, 13.67885443984394 51.09500904133188, 13.6862313182209 51.09628082178796, 13.68842099374826 51.10060671369379, 13.6832329717965 51.10366086105292, 13.67585544227878 51.10238894133553))"
324,881f1b09bdfffff,"POLYGON ((13.90136046290909 51.04231967695753, 13.89915781866299 51.03799276650572, 13.90433527455848 51.034924452571, 13.9117155342971 51.03618287341024, 13.91391899300963 51.04050974583352, 13.90874137758665 51.04357823546739, 13.90136046290909 51.04231967695753))"
325,881f1b0913fffff,"POLYGON ((13.85474456117775 51.06991456621599, 13.85254428302125 51.06558874984326, 13.85772502488089 51.06252420471444, 13.86510620632152 51.06378530033638, 13.86730730027647 51.06811107904669, 13.8621263970618 51.07117579981876, 13.85474456117775 51.06991456621599))"
326,881f1b080dfffff,"POLYGON ((13.86198989135115 51.11063662400234, 13.85978782312162 51.10631329949013, 13.8649714019049 51.10325056562198, 13.8723572102662 51.10451098047032, 13.87456009514158 51.10883426703692, 13.86937635507935 51.11189717672211, 13.86198989135115 51.11063662400234))"
327,881f1b549bfffff,"POLYGON ((13.76381213077721 51.0898824793307, 13.76161754493519 51.08555680542448, 13.76680216893394 51.08249781584069, 13.77418154360855 51.08376432477727, 13.77637694704919 51.08808996190518, 13.77119215828559 51.09114912689615, 13.76381213077721 51.0898824793307))"
328,881f1b09e3fffff,"POLYGON ((13.87326506073808 51.05332805613951, 13.87106401961972 51.04900147242647, 13.87624303862142 51.04593513038082, 13.88362325941373 51.04719519642444, 13.88582511566993 51.05152174235784, 13.8806459360654 51.05458826004857, 13.87326506073808 51.05332805613951))"
329,881f1b0b4dfffff,"POLYGON ((13.75543874334306 51.13976093214367, 13.75324316739388 51.13543811448041, 13.75843172755347 51.13238219792549, 13.76581602903814 51.13364892349329, 13.76801242388081 51.1379717042165, 13.76282369841442 51.14102779633337, 13.75543874334306 51.13976093214367))"
330,881f1b5699fffff,"POLYGON ((13.73029105948778 51.14333497406916, 13.72809712200211 51.13901208290701, 13.73328660809218 51.13595760074355, 13.74067019797869 51.13722583427509, 13.74286495480882 51.14154868875136, 13.737675302477 51.14460334640338, 13.73029105948778 51.14333497406916))"
331,881f1b4615fffff,"POLYGON ((13.76559384549062 51.02697940416765, 13.76340111482606 51.02265003629874, 13.76858101683266 51.01958761031372, 13.77595381397586 51.02085437703465, 13.77814736073925 51.02518370842268, 13.77296729432946 51.02824630959199, 13.76559384549062 51.02697940416765))"
332,881f1b55cdfffff,"POLYGON ((13.62149402016324 51.06140093438403, 13.61931023706781 51.05707197773968, 13.62449644911037 51.05401851341546, 13.63186661412625 51.05529383094731, 13.63405121621279 51.05962275250188, 13.62886483436057 51.06267639163582, 13.62149402016324 51.06140093438403))"
333,881f1b54adfffff,"POLYGON ((13.69084438443504 51.06547999962964, 13.68865564402566 51.06115205983534, 13.69384035999742 51.05809537941131, 13.70121398375382 51.05936646373649, 13.70340354224956 51.0636943676671, 13.69821865897112 51.06675122315761, 13.69084438443504 51.06547999962964))"
334,881f1b5487fffff,"POLYGON ((13.72253545721307 51.07488918905395, 13.72034421539552 51.07056216189051, 13.72552880465773 51.06750441471977, 13.73290480200411 51.06877351952343, 13.73509686166931 51.07310051043175, 13.72991210620923 51.07615843281291, 13.72253545721307 51.07488918905395))"
335,881f1b46e1fffff,"POLYGON ((13.79368537980018 51.01599339172449, 13.79149104219609 51.01166369491258, 13.79666939154849 51.00859929662205, 13.80404224190312 51.00986441992436, 13.8062373949396 51.01419408000584, 13.80105888225798 51.01725865353678, 13.79368537980018 51.01599339172449))"
336,881f1b4641fffff,"POLYGON ((13.72194883176785 51.04713436062529, 13.71975850298458 51.04280568826648, 13.72494104387991 51.03974649245716, 13.73231407971408 51.04101579392064, 13.73450522570254 51.04534443017074, 13.72932251872026 51.04840380108742, 13.72194883176785 51.04713436062529))"
337,881f1b09d7fffff,"POLYGON ((13.91458240995977 51.06827523846645, 13.91237802786811 51.06395001428098, 13.91755705893578 51.06088242912224, 13.92494063132828 51.06213989233225, 13.92714582829731 51.06646507821632, 13.92196663806617 51.06953283921305, 13.91458240995977 51.06827523846645))"
338,881f1b09b5fffff,"POLYGON ((13.90433527455848 51.034924452571, 13.90213265727898 51.03059713975176, 13.90730948541866 51.02752828577425, 13.91468909029259 51.02878656895498, 13.91689252182198 51.03311384375044, 13.9117155342971 51.03618287341024, 13.90433527455848 51.034924452571))"
339,881f1b19a7fffff,"POLYGON ((13.75244515460395 51.14713872170856, 13.75024955419792 51.14281630705251, 13.75543874334306 51.13976093214367, 13.76282369841442 51.14102779633337, 13.76502011793139 51.14535017404432, 13.75983076333515 51.1484057245321, 13.75244515460395 51.14713872170856))"
340,881f1b0b2bfffff,"POLYGON ((13.77997560598965 51.1084483804274, 13.77777931031191 51.10412398822103, 13.78296489192801 51.10106518898693, 13.79034693355402 51.10233060644995, 13.79254404703028 51.10665496160915, 13.78735830115117 51.10971393637385, 13.77997560598965 51.1084483804274))"
341,881f1b0b6bfffff,"POLYGON ((13.761424107402 51.12500251917896, 13.75922858050708 51.1206788956708, 13.76441588305536 51.11762189602921, 13.77179887758589 51.11888834438913, 13.77399522293956 51.12321193096724, 13.76880775537305 51.12626910613682, 13.761424107402 51.12500251917896))"
342,881f1b462dfffff,"POLYGON ((13.71180353725433 51.01376784556485, 13.70961496114633 51.00943709137609, 13.71479528899428 51.00637662235038, 13.72216435931586 51.00764673258318, 13.72435375199487 51.01197745094137, 13.71917325784982 51.01503809491869, 13.71180353725433 51.01376784556485))"
343,881f1b54cbfffff,"POLYGON ((13.71055602751674 51.10441884711796, 13.70836469062062 51.10009342995557, 13.71355179126131 51.09703784874446, 13.72093039564228 51.09830750944005, 13.72312255125382 51.10263289032783, 13.71793528383774 51.105688646816, 13.71055602751674 51.10441884711796))"
344,881f1b54c1fffff,"POLYGON ((13.70098644381157 51.09882301617372, 13.69879594933736 51.09449716028314, 13.70398288288076 51.09144175429547, 13.71136047806437 51.09271202899635, 13.71355179126131 51.09703784874446, 13.70836469062062 51.10009342995557, 13.70098644381157 51.09882301617372))"
345,881f1b54a1fffff,"POLYGON ((13.70340354224956 51.0636943676671, 13.70121398375382 51.05936646373649, 13.70639823965556 51.05630906682619, 13.71377222096261 51.05757939876442, 13.71596259732086 51.06190726670405, 13.71077817457813 51.06496483871782, 13.70340354224956 51.0636943676671))"
346,881f1b094bfffff,"POLYGON ((13.7985194514183 51.09188627549512, 13.79632238823884 51.08756111492507, 13.80150624881492 51.08450051676579, 13.80888733614818 51.08576490366485, 13.81108521646603 51.09009002707054, 13.80590119238138 51.0931508007629, 13.7985194514183 51.09188627549512))"
347,881f1b569bfffff,"POLYGON ((13.74286495480882 51.14154868875136, 13.74067019797869 51.13722583427509, 13.74585922134956 51.13417063489157, 13.75324316739388 51.13543811448041, 13.75543874334306 51.13976093214367, 13.75024955419792 51.14281630705251, 13.74286495480882 51.14154868875136))"
348,881f1b0b43fffff,"POLYGON ((13.78058599521237 51.13618100494052, 13.77838878170207 51.13185826128441, 13.78357641396362 51.12880091053333, 13.79096142417627 51.13006612782484, 13.79315945612817 51.13438883428685, 13.78797165949501 51.13744636067283, 13.78058599521237 51.13618100494052))"
349,881f1b46ebfffff,"POLYGON ((13.80325406054396 51.02158791158163, 13.80105888225798 51.01725865353678, 13.8062373949396 51.01419408000584, 13.81361124898323 51.01545858924784, 13.81580724269255 51.01978781043046, 13.81062856700389 51.02285255925462, 13.80325406054396 51.02158791158163))"
350,881f1b0995fffff,"POLYGON ((13.9205311068473 51.05348867702327, 13.91832677923417 51.0491626476818, 13.92350455386049 51.0460939822964, 13.93088681504855 51.04735117046989, 13.93309195710561 51.05167716151966, 13.92791402360036 51.0547460027089, 13.9205311068473 51.05348867702327))"
351,881f1b4611fffff,"POLYGON ((13.7751608658632 51.03257523889516, 13.77296729432946 51.02824630959199, 13.77814736073925 51.02518370842268, 13.78552116283292 51.02644986134065, 13.78771555045694 51.03077875403107, 13.78253531996589 51.03384153043761, 13.7751608658632 51.03257523889516))"
352,881f1b46c7fffff,"POLYGON ((13.81282458613271 51.02718137833823, 13.81062856700389 51.02285255925462, 13.81580724269255 51.01978781043046, 13.82318210026372 51.02105170536523, 13.82537893480663 51.0253804874548, 13.82020009643332 51.02844541162493, 13.81282458613271 51.02718137833823))"
353,881f1b56b5fffff,"POLYGON ((13.707559659281 51.11179890118712, 13.70536829873276 51.10747388666729, 13.71055602751674 51.10441884711796, 13.71793528383774 51.105688646816, 13.72012746331855 51.11001362505631, 13.71493956761461 51.11306883989946, 13.707559659281 51.11179890118712))"
354,881f1b09a3fffff,"POLYGON ((13.89177790527002 51.03673359195309, 13.88957610246799 51.03240624123693, 13.89475339851199 51.02933810294903, 13.90213265727898 51.03059713975176, 13.90433527455848 51.034924452571, 13.89915781866299 51.03799276650572, 13.89177790527002 51.03673359195309))"
355,881f1b19bdfffff,"POLYGON ((13.77161111343723 51.15831562070817, 13.769413825392 51.15399408627313, 13.77460334511598 51.15093836015281, 13.78199031775858 51.1522039928028, 13.78418842489787 51.15652549002859, 13.77899874036978 51.15958139183505, 13.77161111343723 51.15831562070817))"
356,881f1b0957fffff,"POLYGON ((13.82663510149642 51.08090519105532, 13.82443642991856 51.07657970231119, 13.82961873210328 51.07351713036039, 13.8369998683667 51.07477987158661, 13.83919935641338 51.0791053229173, 13.83401689179707 51.08216807045653, 13.82663510149642 51.08090519105532))"
357,881f1b098dfffff,"POLYGON ((13.88284781897969 51.05891440350445, 13.8806459360654 51.05458826004857, 13.88582511566993 51.05152174235784, 13.89320633853719 51.05278119244666, 13.89540903657872 51.05710729799122, 13.89022969669522 51.06017399137954, 13.88284781897969 51.05891440350445))"
358,881f1b46b5fffff,"POLYGON ((13.83730083295882 50.99579784633127, 13.8351041012368 50.99146745617355, 13.84027980462332 50.98839983050547, 13.84765240144874 50.98966241970089, 13.84984994749396 50.99399277275624, 13.84467408245965 50.99706057373982, 13.83730083295882 50.99579784633127))"
359,881f1b08a5fffff,"POLYGON ((13.9367364410155 51.07204666934813, 13.93453040179327 51.06772192456581, 13.93970912229782 51.06465344756479, 13.94709404046601 51.06590953944184, 13.94930089432571 51.07023424566449, 13.94412201544956 51.07330289859104, 13.9367364410155 51.07204666934813))"
360,881f1b1987fffff,"POLYGON ((13.76861827711558 51.16569193639675, 13.76642096431897 51.1613708051481, 13.77161111343723 51.15831562070817, 13.77899874036978 51.15958139183505, 13.78119687247808 51.16390248586937, 13.7760065584114 51.16695784601253, 13.76861827711558 51.16569193639675))"
361,881f1b0861fffff,"POLYGON ((13.83983320879718 51.10685222375907, 13.83763280044214 51.10252842086895, 13.84281668434319 51.099466579333, 13.85020113873937 51.10072836498018, 13.85240236397769 51.1050521301834, 13.84721831800601 51.10811414744765, 13.83983320879718 51.10685222375907))"
362,881f1b0b23fffff,"POLYGON ((13.78296489192801 51.10106518898693, 13.78076862115829 51.09674039405161, 13.78595357436402 51.09368105360019, 13.79333496252777 51.09494633259177, 13.79553205087889 51.09927109048484, 13.79034693355402 51.10233060644995, 13.78296489192801 51.10106518898693))"
363,881f1b555bfffff,"POLYGON ((13.59036756785275 51.07971217505448, 13.58818538016453 51.07538395293647, 13.5933737590127 51.07233300612777, 13.60074449664806 51.07361010669172, 13.602927504205 51.07793829396541, 13.59773895432598 51.08098941554091, 13.59036756785275 51.07971217505448))"
364,881f1b46cdfffff,"POLYGON ((13.79728558598622 51.03637274669753, 13.79509035734037 51.03204429289889, 13.80027012428149 51.02898080052127, 13.80764528323091 51.0302455866371, 13.80984132773288 51.03457400356403, 13.80466139749834 51.03763767126813, 13.79728558598622 51.03637274669753))"
365,881f1b46edfffff,"POLYGON ((13.78113325336339 51.01779123515126, 13.77893973141686 51.01346150173602, 13.78411854390155 51.01039781920809, 13.79149104219609 51.01166369491258, 13.79368537980018 51.01599339172449, 13.788506403521 51.01905724945657, 13.78113325336339 51.01779123515126))"
366,881f1b46a9fffff,"POLYGON ((13.80922012763429 51.00679930592118, 13.80702499989373 51.00246924386088, 13.81220225879393 50.99940358945513, 13.81957480822465 51.00066782187089, 13.82177075095599 51.0049978470783, 13.81659332933485 51.00806367674411, 13.80922012763429 51.00679930592118))"
367,881f1b0b0dfffff,"POLYGON ((13.77399522293956 51.12321193096724, 13.77179887758589 51.11888834438913, 13.77698571638237 51.115830627796, 13.78436906515261 51.11709632223783, 13.78656622873923 51.12141987175884, 13.78137922539181 51.12447776391647, 13.77399522293956 51.12321193096724))"
368,881f1b0823fffff,"POLYGON ((13.87093261573998 51.08847561809456, 13.86873062665429 51.08415108512136, 13.87391231935419 51.08108672919953, 13.88129616205926 51.08234673050652, 13.88349896713956 51.08667122554895, 13.87831711358971 51.0897357572365, 13.87093261573998 51.08847561809456))"
369,881f1b09ddfffff,"POLYGON ((13.89904233421406 51.07747511687468, 13.89683874027429 51.07315025717364, 13.90201886849146 51.0700839283393, 13.90940275049101 51.07134228340754, 13.91160715975307 51.0756671049291, 13.90642687176291 51.07873360958316, 13.89904233421406 51.07747511687468))"
370,881f1b46e5fffff,"POLYGON ((13.78411854390155 51.01039781920809, 13.78192504681841 51.00606768382338, 13.78710323251964 51.0030034607205, 13.79447507902408 51.00426919783601, 13.79666939154849 51.00859929662205, 13.79149104219609 51.01166369491258, 13.78411854390155 51.01039781920809))"
371,881f1b46a3fffff,"POLYGON ((13.82475160299133 50.99760145188883, 13.82255568581834 50.9932710247558, 13.82773185385011 50.9902041145273, 13.8351041012368 50.99146745617355, 13.83730083295882 50.99579784633127, 13.83212450281413 50.99886493183933, 13.82475160299133 50.99760145188883))"
372,881f1b09c7fffff,"POLYGON ((13.87986992080778 51.06630612177802, 13.87766801128149 51.06198038085699, 13.88284781897969 51.05891440350445, 13.89022969669522 51.06017399137954, 13.89243242156549 51.06449969438442, 13.88725245344572 51.06756584745158, 13.87986992080778 51.06630612177802))"
373,881f1b0b07fffff,"POLYGON ((13.78955543970591 51.11403788874232, 13.78735830115117 51.10971393637385, 13.79254404703028 51.10665496160915, 13.79992709547312 51.10791976365038, 13.80212505181757 51.1122436788397, 13.79693914199867 51.11530282918831, 13.78955543970591 51.11403788874232))"
374,881f1b099dfffff,"POLYGON ((13.91755705893578 51.06088242912224, 13.91535270406047 51.05655680233013, 13.9205311068473 51.05348867702327, 13.92791402360036 51.0547460027089, 13.93011919313634 51.05907159120451, 13.92494063132828 51.06213989233225, 13.91755705893578 51.06088242912224))"
375,881f1b0b29fffff,"POLYGON ((13.76740705468017 51.11024032860147, 13.76521157702671 51.10591589947496, 13.77039762244304 51.10285781702116, 13.77777931031191 51.10412398822103, 13.77997560598965 51.1084483804274, 13.7747893958433 51.1115066383754, 13.76740705468017 51.11024032860147))"
376,881f1b0869fffff,"POLYGON ((13.83684913038332 51.11423692439205, 13.83464869612757 51.10991352436925, 13.83983320879718 51.10685222375907, 13.84721831800601 51.10811414744765, 13.84941956936222 51.11243750977859, 13.84423489447861 51.11549898613412, 13.83684913038332 51.11423692439205))"
377,881f1b09dbfffff,"POLYGON ((13.92119729534545 51.08124922371391, 13.9189920436478 51.07692484322457, 13.92417186242243 51.07385762242836, 13.9315570919456 51.07511460623523, 13.93376315872609 51.07943894828674, 13.92858318097035 51.08250634499048, 13.92119729534545 51.08124922371391))"
378,881f1b0949fffff,"POLYGON ((13.78595357436402 51.09368105360019, 13.78375732854894 51.08935585599281, 13.7889416534641 51.08629597439297, 13.79632238823884 51.08756111492507, 13.7985194514183 51.09188627549512, 13.79333496252777 51.09494633259177, 13.78595357436402 51.09368105360019))"
379,881f1b0969fffff,"POLYGON ((13.76979160370186 51.0751122086203, 13.76759706713458 51.07078572967453, 13.77278043524734 51.06772565779563, 13.78015850447352 51.06899188951026, 13.78235385820564 51.07331833168747, 13.77717032561574 51.07637857893996, 13.76979160370186 51.0751122086203))"
380,881f1b09d9fffff,"POLYGON ((13.90863130814944 51.08305802838366, 13.90642687176291 51.07873360958316, 13.91160715975307 51.0756671049291, 13.9189920436478 51.07692484322457, 13.92119729534545 51.08124922371391, 13.91601684790693 51.08431590424021, 13.90863130814944 51.08305802838366))"
381,881f1b466bfffff,"POLYGON ((13.71537871027782 51.03414750330388, 13.71318924625327 51.0298179907837, 13.71837099384047 51.02675842888507, 13.72574237178503 51.02802820449043, 13.72793265280587 51.03235768103866, 13.72275073895444 51.03541741797487, 13.71537871027782 51.03414750330388))"
382,881f1b46cbfffff,"POLYGON ((13.81941437651199 51.04016615292377, 13.81721749083626 51.03583817521461, 13.82239695656579 51.03277379155308, 13.82977347054533 51.03403721020661, 13.83197117184217 51.03836515078519, 13.82679154360755 51.04142970986215, 13.81941437651199 51.04016615292377))"
383,881f1b56a5fffff,"POLYGON ((13.67285583981373 51.10976789691927, 13.67066696040918 51.10544237169647, 13.67585544227878 51.10238894133553, 13.6832329717965 51.10366086105292, 13.68542267058889 51.10798635038282, 13.68023402054433 51.11103995590966, 13.67285583981373 51.10976789691927))"
384,881f1b0831fffff,"POLYGON ((13.89308746071824 51.09225466455, 13.89088381300939 51.0879306103384, 13.89606519834511 51.08486536232038, 13.90345039151757 51.08612399268133, 13.90565485498257 51.09044800870365, 13.90047330958861 51.09351343257562, 13.89308746071824 51.09225466455))"
385,881f1b4689fffff,"POLYGON ((13.82537893480663 51.0253804874548, 13.82318210026372 51.02105170536523, 13.82836031140043 51.01798624075608, 13.83573551936818 51.01924938287576, 13.83793316909927 51.02357812784424, 13.83275479574355 51.02664376783541, 13.82537893480663 51.0253804874548))"
386,881f1b0b37fffff,"POLYGON ((13.80809909808794 51.09747552148669, 13.80590119238138 51.0931508007629, 13.81108521646603 51.09009002707054, 13.81846730951172 51.09135379853714, 13.82066603234748 51.09567848196468, 13.81548184507759 51.09873943124324, 13.80809909808794 51.09747552148669))"
387,881f1b54bbfffff,"POLYGON ((13.74765816029787 51.07131036236747, 13.74546528300958 51.06698340784148, 13.75064894879637 51.0639242276966, 13.758025657206 51.06519182681524, 13.76021935189257 51.06951874483175, 13.75503552084012 51.07257810026047, 13.74765816029787 51.07131036236747))"
388,881f1b559dfffff,"POLYGON ((13.67471954593202 51.04689424998435, 13.67253251119934 51.04256503235928, 13.67771626465152 51.03950816043839, 13.6850872207089 51.04078033122104, 13.68727507332503 51.04510951325142, 13.68209115206878 51.04816656011523, 13.67471954593202 51.04689424998435))"
389,881f1b46ddfffff,"POLYGON ((13.83197117184217 51.03836515078519, 13.82977347054533 51.03403721020661, 13.83495247128062 51.03097211063775, 13.84232933542116 51.03223477621739, 13.844527852113 51.03656267953844, 13.8393486893385 51.0396279545587, 13.83197117184217 51.03836515078519))"
390,881f1b09adfffff,"POLYGON ((13.86666280543692 51.04034746250048, 13.86446263227134 51.03602003637105, 13.86964086265824 51.03295332961551, 13.87701942706395 51.034213873435, 13.87922041516131 51.03854126192127, 13.87404202399056 51.04160814425246, 13.86666280543692 51.04034746250048))"
391,881f1b569dfffff,"POLYGON ((13.7207138889908 51.1377430955113, 13.71852079492611 51.13341976485469, 13.72371011445171 51.13036545812611, 13.73109269467539 51.1316343066407, 13.73328660809218 51.13595760074355, 13.72809712200211 51.13901208290701, 13.7207138889908 51.1377430955113))"
392,881f1b0b49fffff,"POLYGON ((13.76502011793139 51.14535017404432, 13.76282369841442 51.14102779633337, 13.76801242388081 51.1379717042165, 13.77539773391672 51.1392378142165, 13.77759497231876 51.14356015485533, 13.77240608186897 51.14661642258768, 13.76502011793139 51.14535017404432))"
393,881f1b5513fffff,"POLYGON ((13.61194043411642 51.05579590855697, 13.60975749214287 51.05146651486972, 13.61494353405586 51.04841322530126, 13.62231268814016 51.04968915468572, 13.62449644911037 51.05401851341546, 13.61931023706781 51.05707197773968, 13.61194043411642 51.05579590855697))"
394,881f1b0b11fffff,"POLYGON ((13.82129261044609 51.12341794536364, 13.81909296788071 51.11909491069497, 13.82427857562294 51.11603486786947, 13.83166398882496 51.11729768400753, 13.83386444893505 51.12162068110625, 13.82867867836778 51.12468089965822, 13.82129261044609 51.12341794536364))"
395,881f1b4693fffff,"POLYGON ((13.87559517365099 51.01816223638775, 13.87339507971275 51.01383360354447, 13.87857142775427 51.01076527629966, 13.88594803015962 51.01202540639419, 13.88814893838032 51.01635400160851, 13.88297242998255 51.01942250437852, 13.87559517365099 51.01816223638775))"
