trip,city,b_state,b_boardcomputer,b_battery_pack,p_bikes,p_address,b_lock_types,p_spot,p_name,p_lng,p_bike_racks,b_pedelec_battery,b_active,b_electric_lock,p_lat,datetime,p_terminal_type,p_special_racks,p_rack_locks,p_bike_types,p_bike,p_maintenance,b_bike_type,p_free_special_racks,b_number,p_free_racks,p_place_type,p_booked_bikes,p_uid,p_number
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.772146666667,0,,True,True,51.057706666667,2019-05-13 16:03:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15700355,0
start,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.772175555556,0,,True,True,51.057706666667,2019-05-13 16:40:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15700355,0
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.782462222222,0,,True,True,51.054235555556,2019-05-13 16:46:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15702627,0
start,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.782424444444,0,,True,True,51.054248888889,2019-05-13 17:00:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15702627,0
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.731131111111,0,,True,True,51.079466666667,2019-05-13 17:31:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15704795,0
start,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.731113333333,0,,True,True,51.079191111111,2019-05-13 18:28:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15704795,0
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.731113333333,0,,True,True,51.079191111111,2019-05-13 18:30:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15704795,0
start,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.731113333333,0,,True,True,51.079191111111,2019-05-13 19:15:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15704795,0
end,dresden,ok,7551006390,,2,,frame_lock,True,Uniklinikum,13.781125545502,0,,True,True,51.054222727738,2019-05-13 19:38:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93755,0,0,0,264602,4395
start,dresden,ok,7551006390,,1,,frame_lock,True,Uniklinikum,13.781125545502,0,,True,True,51.054222727738,2019-05-13 20:32:00,,0,False,"{""15"": 1}",False,False,15,0,93755,0,0,0,264602,4395
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.777878888889,0,,True,True,51.045897777778,2019-05-13 20:39:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15711197,0
start,dresden,ok,7551006390,,2,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 20:57:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93755,0,0,0,264599,4392
end,dresden,ok,7551006390,,2,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 20:59:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93755,0,0,0,264599,4392
start,dresden,ok,7551006390,,3,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 22:04:00,,0,False,"{""undefined"": 2, ""15"": 1}",False,False,15,0,93755,0,0,0,264599,4392
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.738662222222,0,,True,True,51.049991111111,2019-05-13 22:17:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15713202,0
start,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.738924444444,0,,True,True,51.049871111111,2019-05-13 22:47:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15713202,0
end,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.780444444444,0,,True,True,51.043715555556,2019-05-13 23:00:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15713888,0
last,dresden,ok,7551006390,,1,,frame_lock,False,BIKE 93755,13.779328888889,0,,True,True,51.043928888889,2019-05-13 23:59:00,,0,False,"{""15"": 1}",True,False,15,0,93755,0,12,0,15713888,0
first,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.755141111111,0,,True,True,51.070035555556,2019-05-13 00:07:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15669918,0
start,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.75519,0,,True,True,51.070448888889,2019-05-13 06:22:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15669918,0
end,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.730276666667,0,,True,True,51.052591111111,2019-05-13 06:42:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15676569,0
start,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.730276666667,0,,True,True,51.052591111111,2019-05-13 07:09:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15676569,0
end,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.780833333333,0,,True,True,51.058026666667,2019-05-13 07:25:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15678307,0
start,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.780765555556,0,,True,True,51.05812,2019-05-13 15:46:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15692232,0
end,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.781142222222,0,,True,True,51.058168888889,2019-05-13 15:48:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15699473,0
start,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.780923333333,0,,True,True,51.058031111111,2019-05-13 16:25:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15699473,0
end,dresden,ok,7551002317,,2,,frame_lock,True,Martin-Luther-Platz (Kirche),13.756663799286,0,,True,True,51.06413531956,2019-05-13 16:38:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,0,0,93060,0,0,0,264578,4376
start,dresden,ok,7551002317,,2,,frame_lock,True,Martin-Luther-Platz (Kirche),13.756663799286,0,,True,True,51.06413531956,2019-05-13 16:47:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,0,0,93060,0,0,0,264578,4376
end,dresden,ok,7551002317,,4,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 16:55:00,,0,False,"{""undefined"": 2, ""15"": 2}",False,False,0,0,93060,0,0,0,264575,4373
start,dresden,ok,7551002317,,3,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 18:28:00,,0,False,"{""undefined"": 2, ""71"": 1}",False,False,0,0,93060,0,0,0,264575,4373
end,dresden,ok,7551002317,,3,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 18:30:00,,0,False,"{""undefined"": 2, ""71"": 1}",False,False,0,0,93060,0,0,0,264575,4373
start,dresden,ok,7551002317,,4,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 20:57:00,,0,False,"{""undefined"": 3, ""15"": 1}",False,False,0,0,93060,0,0,0,264575,4373
end,dresden,ok,7551002317,,4,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 20:59:00,,0,False,"{""undefined"": 3, ""15"": 1}",False,False,0,0,93060,0,0,0,264575,4373
start,dresden,ok,7551002317,,3,,frame_lock,True,Friedensstraße/Conradstr.,13.741257190704,0,,True,True,51.071740277519,2019-05-13 22:31:00,,0,False,"{""undefined"": 3}",False,False,0,0,93060,0,0,0,264575,4373
end,dresden,ok,7551002317,,1,,frame_lock,False,BIKE 93060,13.749165555556,0,,True,True,51.063231111111,2019-05-13 22:42:00,,0,False,"{""undefined"": 1}",True,False,0,0,93060,0,12,0,15713648,0
start,dresden,ok,7551002317,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 22:46:00,,0,False,"{""undefined"": 2, ""15"": 1}",False,False,0,0,93060,0,0,0,2985,4302
end,dresden,ok,7551002317,,4,,frame_lock,True,Martin-Luther-Platz (Kirche),13.756663799286,0,,True,True,51.06413531956,2019-05-13 22:59:00,,0,False,"{""undefined"": 2, ""15"": 2}",False,False,0,0,93060,0,0,0,264578,4376
last,dresden,ok,7551002317,,4,,frame_lock,True,Martin-Luther-Platz (Kirche),13.756663799286,0,,True,True,51.06413531956,2019-05-13 23:59:00,,0,False,"{""undefined"": 2, ""15"": 2}",False,False,0,0,93060,0,0,0,264578,4376
first,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.709334444444,0,,True,True,51.049266666667,2019-05-13 00:00:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15668071,0
start,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.709228888889,0,,True,True,51.049302222222,2019-05-13 05:48:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15673637,0
end,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.726596666667,0,,True,True,51.05768,2019-05-13 06:03:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15675340,0
start,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.7259,0,,True,True,51.056728888889,2019-05-13 10:03:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15675340,0
end,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.717195555556,0,,True,True,51.068617777778,2019-05-13 10:15:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15684376,0
start,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.717117777778,0,,True,True,51.068604444444,2019-05-13 16:19:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15684376,0
end,dresden,ok,7551012499,,5,,frame_lock,True,Messe Dresden,13.716339468956,0,,True,True,51.068868339175,2019-05-13 19:17:00,free,0,False,"{""undefined"": 1, ""15"": 3, ""71"": 1}",False,False,71,0,93849,0,0,0,5307285,4467
start,dresden,ok,7551012499,,5,,frame_lock,True,Messe Dresden,13.716339468956,0,,True,True,51.068868339175,2019-05-13 19:18:00,free,0,False,"{""undefined"": 1, ""15"": 3, ""71"": 1}",False,False,71,0,93849,0,0,0,5307285,4467
end,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.735992222222,0,,True,True,51.043235555556,2019-05-13 20:48:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15711403,0
start,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.735347777778,0,,True,True,51.043857777778,2019-05-13 20:57:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15711403,0
end,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.735347777778,0,,True,True,51.043857777778,2019-05-13 20:59:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15711403,0
start,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.735243333333,0,,True,True,51.043866666667,2019-05-13 22:59:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15711403,0
end,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.731761111111,0,,True,True,51.035986666667,2019-05-13 23:04:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15713937,0
last,dresden,ok,7551012499,,1,,frame_lock,False,BIKE 93849,13.731982222222,0,,True,True,51.035928888889,2019-05-13 23:43:00,,0,False,"{""71"": 1}",True,False,71,0,93849,0,12,0,15713937,0
first,dresden,ok,7551004185,,1,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 00:00:00,,0,False,"{""undefined"": 1}",False,False,0,0,93073,0,0,0,264599,4392
start,dresden,ok,7551004185,,1,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 05:33:00,,0,False,"{""undefined"": 1}",False,False,0,0,93073,0,0,0,264599,4392
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.782248888889,0,,True,True,51.053457777778,2019-05-13 05:40:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15674470,0
start,dresden,ok,7551004185,,4,,frame_lock,True,Uniklinikum,13.781125545502,0,,True,True,51.054222727738,2019-05-13 11:04:00,,0,False,"{""undefined"": 1, ""15"": 2, ""71"": 1}",False,False,0,0,93073,0,0,0,264602,4395
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.779465555556,0,,True,True,51.055964444444,2019-05-13 11:07:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15686209,0
start,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.779396666667,0,,True,True,51.055893333333,2019-05-13 11:08:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15686209,0
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.782413333333,0,,True,True,51.054337777778,2019-05-13 11:10:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15686363,0
start,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.782523333333,0,,True,True,51.054355555556,2019-05-13 13:07:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15686363,0
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.782113333333,0,,True,True,51.057453333333,2019-05-13 13:11:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15691342,0
start,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.78136,0,,True,True,51.057666666667,2019-05-13 18:28:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15695851,0
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.78136,0,,True,True,51.057666666667,2019-05-13 18:30:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15695851,0
start,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.781894444444,0,,True,True,51.057382222222,2019-05-13 18:51:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15695851,0
end,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.785015555556,0,,True,True,51.050675555556,2019-05-13 18:59:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15708283,0
start,dresden,ok,7551004185,,1,,frame_lock,False,BIKE 93073,13.784655555556,0,,True,True,51.050302222222,2019-05-13 19:19:00,,0,False,"{""undefined"": 1}",True,False,0,0,93073,0,12,0,15708283,0
end,dresden,ok,7551004185,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 19:27:00,,0,False,"{""undefined"": 5}",False,False,0,0,93073,0,0,0,121812,4319
start,dresden,ok,7551004185,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 20:57:00,,0,False,"{""undefined"": 5}",False,False,0,0,93073,0,0,0,121812,4319
end,dresden,ok,7551004185,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 20:59:00,,0,False,"{""undefined"": 5}",False,False,0,0,93073,0,0,0,121812,4319
last,dresden,ok,7551004185,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 23:59:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93073,0,0,0,121812,4319
first,dresden,ok,7551003406,,1,,frame_lock,False,BIKE 93515,13.769633333333,0,,True,True,51.051995555556,2019-05-13 00:00:00,,0,False,"{""15"": 1}",True,False,15,0,93515,0,12,0,15652338,0
start,dresden,ok,7551003406,,1,,frame_lock,False,BIKE 93515,13.7693,0,,True,True,51.052026666667,2019-05-13 10:56:00,,0,False,"{""15"": 1}",True,False,15,0,93515,0,12,0,15677853,0
end,dresden,ok,7551003406,,3,,frame_lock,True,Tatzberg,13.776994943619,0,,True,True,51.055942411116,2019-05-13 11:10:00,,0,False,"{""15"": 3}",False,False,15,0,93515,0,0,0,264603,4396
start,dresden,ok,7551003406,,1,,frame_lock,True,Tatzberg,13.776994943619,0,,True,True,51.055942411116,2019-05-13 14:55:00,,0,False,"{""15"": 1}",False,False,15,0,93515,0,0,0,264603,4396
end,dresden,ok,7551003406,,1,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 15:56:00,,0,False,"{""15"": 1}",False,False,15,0,93515,0,0,0,176054,4312
start,dresden,ok,7551003406,,3,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 18:28:00,,0,False,"{""undefined"": 1, ""15"": 2}",False,False,15,0,93515,0,0,0,176054,4312
end,dresden,ok,7551003406,,3,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 18:30:00,,0,False,"{""undefined"": 1, ""15"": 2}",False,False,15,0,93515,0,0,0,176054,4312
start,dresden,ok,7551003406,,2,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 20:57:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93515,0,0,0,176054,4312
end,dresden,ok,7551003406,,2,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 20:59:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93515,0,0,0,176054,4312
last,dresden,ok,7551003406,,2,,frame_lock,True,Bischofsweg / Kamenzer Str.,13.758975863457,0,,True,True,51.068905419327,2019-05-13 23:59:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93515,0,0,0,176054,4312
first,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.790457777778,0,,True,True,51.043342222222,2019-05-13 00:00:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15669263,0
start,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.790507777778,0,,True,True,51.043204444444,2019-05-13 09:38:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15676311,0
end,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.793476666667,0,,True,True,51.03868,2019-05-13 09:43:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15683114,0
start,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.793047777778,0,,True,True,51.038768888889,2019-05-13 09:44:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15683114,0
end,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.789996666667,0,,True,True,51.043742222222,2019-05-13 10:02:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15683873,0
start,dresden,ok,7551003245,,1,,frame_lock,False,BIKE 93307,13.790242222222,0,,True,True,51.043284444444,2019-05-13 16:24:00,,0,False,"{""undefined"": 1}",True,False,0,0,93307,0,12,0,15683873,0
end,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 16:34:00,,0,False,"{""undefined"": 3, ""15"": 2}",False,False,0,0,93307,0,0,0,681987,4446
start,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 18:28:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93307,0,0,0,681987,4446
end,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 18:30:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93307,0,0,0,681987,4446
start,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 20:57:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93307,0,0,0,681987,4446
end,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 20:59:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93307,0,0,0,681987,4446
last,dresden,ok,7551003245,,5,,frame_lock,True,Kino im Dach,13.800866603851,0,,True,True,51.040908194397,2019-05-13 23:59:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93307,0,0,0,681987,4446
first,dresden,ok,7551013009,,4,,frame_lock,True,Bischofsplatz (S-Bahn),13.746272921562,0,,True,True,51.071925666476,2019-05-13 00:00:00,free,0,False,"{""undefined"": 2, ""15"": 1, ""71"": 1}",False,False,71,0,93856,0,0,0,10299456,4469
start,dresden,ok,7551013009,,3,,frame_lock,True,Bischofsplatz (S-Bahn),13.746272921562,0,,True,True,51.071925666476,2019-05-13 04:56:00,free,0,False,"{""undefined"": 1, ""15"": 1, ""71"": 1}",False,False,71,0,93856,0,0,0,10299456,4469
end,dresden,ok,7551013009,,1,,frame_lock,True,Schauburg,13.750328421593,0,,True,True,51.071143657107,2019-05-13 05:15:00,,0,False,"{""71"": 1}",False,False,71,0,93856,0,0,0,121771,4327
start,dresden,ok,7551013009,,1,,frame_lock,True,Schauburg,13.750328421593,0,,True,True,51.071143657107,2019-05-13 06:44:00,,0,False,"{""71"": 1}",False,False,71,0,93856,0,0,0,121771,4327
end,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.72959,0,,True,True,51.040208888889,2019-05-13 07:24:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15678268,0
start,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.72948,0,,True,True,51.040284444444,2019-05-13 07:45:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15678268,0
end,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.703447777778,0,,True,True,51.041893333333,2019-05-13 07:59:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15679646,0
start,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.703701111111,0,,True,True,51.041791111111,2019-05-13 15:06:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15683999,0
end,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.70718,0,,True,True,51.031111111111,2019-05-13 15:14:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15697614,0
start,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.707546666667,0,,True,True,51.030524444444,2019-05-13 15:18:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15697614,0
end,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.70291,0,,True,True,51.031528888889,2019-05-13 15:21:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15698010,0
start,dresden,ok,7551013009,,1,,frame_lock,False,BIKE 93856,13.702881111111,0,,True,True,51.031471111111,2019-05-13 15:28:00,,0,False,"{""71"": 1}",True,False,71,0,93856,0,12,0,15698010,0
