STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1048;2018122120;   10;   8.7; 230;eor
       1048;2018122121;   10;   8.5; 240;eor
       1048;2018122122;   10;   9.7; 250;eor
       1048;2018122123;   10;  10.5; 260;eor
       1048;2018122200;   10;   9.1; 260;eor
       1048;2018122201;   10;   9.7; 260;eor
       1048;2018122202;   10;   7.7; 250;eor
       1048;2018122203;   10;   9.9; 260;eor
       1048;2018122204;   10;   8.8; 280;eor
       1048;2018122205;   10;   8.1; 280;eor
       1048;2018122206;   10;   7.2; 280;eor
       1048;2018122207;   10;   6.1; 280;eor
       1048;2018122208;   10;   4.6; 270;eor
       1048;2018122209;   10;   6.2; 270;eor
       1048;2018122210;   10;   3.9; 280;eor
       1048;2018122211;   10;   4.6; 320;eor
       1048;2018122212;   10;   7.2; 320;eor
       1048;2018122213;   10;   5.9; 310;eor
       1048;2018122214;   10;   6.6; 290;eor
       1048;2018122215;   10;   6.0; 280;eor
       1048;2018122216;   10;   5.9; 280;eor
       1048;2018122217;   10;   5.1; 280;eor
       1048;2018122218;   10;   4.5; 270;eor
       1048;2018122219;   10;   4.2; 270;eor
       1048;2018122220;   10;   5.2; 260;eor
       1048;2018122221;   10;   5.9; 280;eor
       1048;2018122222;   10;   6.5; 280;eor
       1048;2018122223;   10;   6.3; 270;eor
       1048;2018122300;   10;   6.8; 280;eor
       1048;2018122301;   10;   7.7; 270;eor
       1048;2018122302;   10;   8.1; 290;eor
       1048;2018122303;   10;   7.9; 290;eor
       1048;2018122304;   10;   5.3; 300;eor
       1048;2018122305;   10;   3.3; 280;eor
       1048;2018122306;   10;   3.2; 250;eor
       1048;2018122307;   10;   3.9; 240;eor
       1048;2018122308;   10;   5.2; 260;eor
       1048;2018122309;   10;   6.8; 260;eor
       1048;2018122310;   10;   6.8; 260;eor
       1048;2018122311;   10;   6.1; 260;eor
       1048;2018122312;   10;   5.5; 260;eor
       1048;2018122313;   10;   6.1; 250;eor
       1048;2018122314;   10;   5.9; 250;eor
       1048;2018122315;   10;   6.1; 260;eor
       1048;2018122316;   10;   4.6; 290;eor
       1048;2018122317;   10;   2.4; 300;eor
       1048;2018122318;   10;   1.3; 230;eor
       1048;2018122319;   10;   2.5; 250;eor
       1048;2018122320;   10;   2.2; 280;eor
       1048;2018122321;   10;   1.7; 270;eor
       1048;2018122322;   10;   1.8; 280;eor
       1048;2018122323;   10;   2.3; 290;eor
       1048;2018122400;   10;   2.4; 300;eor
       1048;2018122401;   10;   2.8; 300;eor
       1048;2018122402;   10;   2.5; 310;eor
       1048;2018122403;   10;   3.6; 320;eor
       1048;2018122404;   10;   4.6; 320;eor
       1048;2018122405;   10;   5.1; 350;eor
       1048;2018122406;   10;   6.9;  10;eor
       1048;2018122407;   10;   5.3; 360;eor
       1048;2018122408;   10;   4.5; 350;eor
       1048;2018122409;   10;   4.8; 350;eor
       1048;2018122410;   10;   5.2; 350;eor
       1048;2018122411;   10;   6.6; 330;eor
       1048;2018122412;   10;   6.2; 330;eor
       1048;2018122413;   10;   6.6; 330;eor
       1048;2018122414;   10;   6.4; 340;eor
       1048;2018122415;   10;   5.2; 320;eor
       1048;2018122416;   10;   7.5; 320;eor
       1048;2018122417;   10;   4.7; 310;eor
       1048;2018122418;   10;   4.8; 300;eor
       1048;2018122419;   10;   4.4; 290;eor
       1048;2018122420;   10;   4.4; 280;eor
       1048;2018122421;   10;   4.9; 280;eor
       1048;2018122422;   10;   5.4; 290;eor
       1048;2018122423;   10;   6.1; 280;eor
       1048;2018122500;   10;   6.6; 290;eor
       1048;2018122501;   10;   6.2; 290;eor
       1048;2018122502;   10;   5.8; 280;eor
       1048;2018122503;   10;   6.1; 290;eor
       1048;2018122504;   10;   6.3; 280;eor
       1048;2018122505;   10;   7.0; 290;eor
       1048;2018122506;   10;   6.6; 290;eor
       1048;2018122507;   10;   6.5; 280;eor
       1048;2018122508;   10;   6.6; 280;eor
       1048;2018122509;   10;   6.6; 270;eor
       1048;2018122510;   10;   6.9; 280;eor
       1048;2018122511;   10;   6.8; 280;eor
       1048;2018122512;   10;   7.0; 290;eor
       1048;2018122513;   10;   7.9; 290;eor
       1048;2018122514;   10;   7.4; 290;eor
       1048;2018122515;   10;   7.1; 290;eor
       1048;2018122516;   10;   6.2; 280;eor
       1048;2018122517;   10;   6.5; 280;eor
       1048;2018122518;   10;   6.7; 270;eor
       1048;2018122519;   10;   7.2; 280;eor
       1048;2018122520;   10;   7.2; 280;eor
       1048;2018122521;   10;   6.3; 280;eor
       1048;2018122522;   10;   5.7; 270;eor
       1048;2018122523;   10;   5.9; 270;eor
       1048;2018122600;   10;   6.6; 270;eor
       1048;2018122601;   10;   6.9; 270;eor
       1048;2018122602;   10;   6.5; 270;eor
       1048;2018122603;   10;   6.8; 280;eor
       1048;2018122604;   10;   7.3; 270;eor
       1048;2018122605;   10;   7.9; 270;eor
       1048;2018122606;   10;   7.5; 270;eor
       1048;2018122607;   10;   7.6; 260;eor
       1048;2018122608;   10;   7.1; 260;eor
       1048;2018122609;   10;   7.3; 260;eor
       1048;2018122610;   10;   6.0; 260;eor
       1048;2018122611;   10;   6.9; 260;eor
       1048;2018122612;   10;   6.7; 260;eor
       1048;2018122613;   10;   6.6; 260;eor
       1048;2018122614;   10;   5.8; 260;eor
       1048;2018122615;   10;   5.4; 270;eor
       1048;2018122616;   10;   5.4; 280;eor
       1048;2018122617;   10;   6.3; 280;eor
       1048;2018122618;   10;   5.9; 270;eor
       1048;2018122619;   10;   5.5; 280;eor
       1048;2018122620;   10;   5.0; 280;eor
       1048;2018122621;   10;   5.2; 280;eor
       1048;2018122622;   10;   3.6; 270;eor
       1048;2018122623;   10;   3.9; 280;eor
       1048;2018122700;   10;   4.2; 280;eor
       1048;2018122701;   10;   5.0; 260;eor
       1048;2018122702;   10;   4.4; 250;eor
       1048;2018122703;   10;   3.7; 250;eor
       1048;2018122704;   10;   3.5; 240;eor
       1048;2018122705;   10;   2.7; 250;eor
       1048;2018122706;   10;   3.1; 270;eor
       1048;2018122707;   10;   2.5; 250;eor
       1048;2018122708;   10;   2.4; 250;eor
       1048;2018122709;   10;   3.5; 240;eor
       1048;2018122710;   10;   4.7; 270;eor
       1048;2018122711;   10;   5.1; 280;eor
       1048;2018122712;   10;   5.4; 280;eor
       1048;2018122713;   10;   4.9; 290;eor
       1048;2018122714;   10;   3.6; 300;eor
       1048;2018122715;   10;   2.5; 300;eor
       1048;2018122716;   10;   2.2; 310;eor
       1048;2018122717;   10;   2.6; 300;eor
       1048;2018122718;   10;   3.7; 280;eor
       1048;2018122719;   10;   3.6; 280;eor
       1048;2018122720;   10;   3.6; 250;eor
       1048;2018122721;   10;   3.6; 260;eor
       1048;2018122722;   10;   3.2; 270;eor
       1048;2018122723;   10;   2.7; 280;eor
       1048;2018122800;   10;   3.3; 270;eor
       1048;2018122801;   10;   3.4; 260;eor
       1048;2018122802;   10;   4.3; 280;eor
       1048;2018122803;   10;   5.1; 280;eor
       1048;2018122804;   10;   4.2; 280;eor
       1048;2018122805;   10;   4.1; 270;eor
       1048;2018122806;   10;   4.3; 260;eor
       1048;2018122807;   10;   4.2; 260;eor
       1048;2018122808;   10;   5.4; 260;eor
       1048;2018122809;   10;   5.1; 260;eor
       1048;2018122810;   10;   4.8; 260;eor
       1048;2018122811;   10;   5.4; 270;eor
       1048;2018122812;   10;   6.3; 280;eor
       1048;2018122813;   10;   6.7; 280;eor
       1048;2018122814;   10;   6.5; 280;eor
       1048;2018122815;   10;   5.0; 280;eor
       1048;2018122816;   10;   5.0; 280;eor
       1048;2018122817;   10;   5.5; 280;eor
       1048;2018122818;   10;   5.5; 280;eor
       1048;2018122819;   10;   4.9; 280;eor
       1048;2018122820;   10;   5.0; 280;eor
       1048;2018122821;   10;   5.3; 290;eor
       1048;2018122822;   10;   4.5; 290;eor
       1048;2018122823;   10;   4.0; 280;eor
       1048;2018122900;   10;   4.1; 280;eor
       1048;2018122901;   10;   4.0; 280;eor
       1048;2018122902;   10;   4.7; 280;eor
       1048;2018122903;   10;   4.3; 270;eor
       1048;2018122904;   10;   4.5; 270;eor
       1048;2018122905;   10;   4.6; 280;eor
       1048;2018122906;   10;   4.5; 260;eor
       1048;2018122907;   10;   5.3; 260;eor
       1048;2018122908;   10;   5.1; 260;eor
       1048;2018122909;   10;   5.3; 280;eor
       1048;2018122910;   10;   5.2; 260;eor
       1048;2018122911;   10;   5.2; 270;eor
       1048;2018122912;   10;   5.1; 260;eor
       1048;2018122913;   10;   4.3; 250;eor
       1048;2018122914;   10;   4.3; 250;eor
       1048;2018122915;   10;   4.9; 240;eor
       1048;2018122916;   10;   5.5; 250;eor
       1048;2018122917;   10;   4.9; 240;eor
       1048;2018122918;   10;   5.0; 240;eor
       1048;2018122919;   10;   5.1; 240;eor
       1048;2018122920;   10;   6.8; 230;eor
       1048;2018122921;   10;   7.0; 220;eor
       1048;2018122922;   10;   5.9; 230;eor
       1048;2018122923;   10;   6.9; 240;eor
       1048;2018123000;   10;   7.8; 250;eor
       1048;2018123001;   10;   7.7; 250;eor
       1048;2018123002;   10;   7.4; 260;eor
       1048;2018123003;   10;   7.3; 260;eor
       1048;2018123004;   10;   7.1; 260;eor
       1048;2018123005;   10;   6.6; 260;eor
       1048;2018123006;   10;   7.0; 280;eor
       1048;2018123007;   10;   8.9; 300;eor
       1048;2018123008;   10;   9.4; 300;eor
       1048;2018123009;   10;  10.4; 310;eor
       1048;2018123010;   10;  10.1; 310;eor
       1048;2018123011;   10;   9.2; 310;eor
       1048;2018123012;   10;   7.8; 300;eor
       1048;2018123013;   10;   6.9; 300;eor
       1048;2018123014;   10;   7.6; 300;eor
       1048;2018123015;   10;   7.6; 300;eor
       1048;2018123016;   10;   7.6; 290;eor
       1048;2018123017;   10;   7.5; 290;eor
       1048;2018123018;   10;   7.4; 300;eor
       1048;2018123019;   10;   6.8; 310;eor
       1048;2018123020;   10;   6.0; 310;eor
       1048;2018123021;   10;   6.0; 310;eor
       1048;2018123022;   10;   6.3; 310;eor
       1048;2018123023;   10;   5.9; 310;eor
       1048;2018123100;   10;   5.2; 310;eor
       1048;2018123101;   10;   4.8; 310;eor
       1048;2018123102;   10;   4.6; 310;eor
       1048;2018123103;   10;   4.1; 320;eor
       1048;2018123104;   10;   3.7; 320;eor
       1048;2018123105;   10;   3.2; 320;eor
       1048;2018123106;   10;   3.0; 310;eor
       1048;2018123107;   10;   2.4; 310;eor
       1048;2018123108;   10;   2.2; 310;eor
       1048;2018123109;   10;   1.8; 320;eor
       1048;2018123110;   10;   2.4; 320;eor
       1048;2018123111;   10;   3.5; 320;eor
       1048;2018123112;   10;   3.5; 310;eor
       1048;2018123113;   10;   2.3; 310;eor
       1048;2018123114;   10;   2.6; 300;eor
       1048;2018123115;   10;   2.8; 290;eor
       1048;2018123116;   10;   2.6; 290;eor
       1048;2018123117;   10;   3.0; 290;eor
       1048;2018123118;   10;   3.3; 280;eor
       1048;2018123119;   10;   2.7; 260;eor
       1048;2018123120;   10;   3.3; 250;eor
       1048;2018123121;   10;   3.2; 250;eor
       1048;2018123122;   10;   3.4; 260;eor
       1048;2018123123;   10;   4.3; 260;eor
       1048;2019010100;   10;   5.3; 260;eor
       1048;2019010101;   10;   5.4; 260;eor
       1048;2019010102;   10;   4.5; 250;eor
       1048;2019010103;   10;   5.6; 240;eor
       1048;2019010104;   10;   5.9; 240;eor
       1048;2019010105;   10;   6.7; 250;eor
       1048;2019010106;   10;   7.5; 260;eor
       1048;2019010107;   10;   7.1; 250;eor
       1048;2019010108;   10;   7.1; 260;eor
       1048;2019010109;   10;   7.9; 270;eor
       1048;2019010110;   10;   9.3; 280;eor
       1048;2019010111;   10;   9.7; 270;eor
       1048;2019010112;   10;  10.0; 270;eor
       1048;2019010113;   10;  10.3; 280;eor
       1048;2019010114;   10;   9.8; 280;eor
       1048;2019010115;   10;  10.4; 290;eor
       1048;2019010116;   10;   8.4; 300;eor
       1048;2019010117;   10;   9.7; 290;eor
       1048;2019010118;   10;   9.9; 290;eor
       1048;2019010119;   10;  10.8; 290;eor
       1048;2019010120;   10;  10.2; 290;eor
       1048;2019010121;   10;  10.8; 290;eor
       1048;2019010122;   10;  10.7; 290;eor
       1048;2019010123;   10;  11.3; 290;eor
       1048;2019010200;   10;  10.5; 290;eor
       1048;2019010201;   10;  10.3; 290;eor
       1048;2019010202;   10;   9.0; 300;eor
       1048;2019010203;   10;   8.3; 290;eor
       1048;2019010204;   10;   8.6; 300;eor
       1048;2019010205;   10;   8.6; 290;eor
       1048;2019010206;   10;   8.7; 300;eor
       1048;2019010207;   10;  10.2; 300;eor
       1048;2019010208;   10;   8.4; 310;eor
       1048;2019010209;   10;   9.1; 310;eor
       1048;2019010210;   10;  10.3; 320;eor
       1048;2019010211;   10;   9.6; 320;eor
       1048;2019010212;   10;   9.9; 340;eor
       1048;2019010213;   10;   7.6; 340;eor
       1048;2019010214;   10;   6.8; 330;eor
       1048;2019010215;   10;   4.9; 330;eor
       1048;2019010216;   10;   3.8; 310;eor
       1048;2019010217;   10;   5.1; 320;eor
       1048;2019010218;   10;   6.9; 330;eor
       1048;2019010219;   10;   4.7; 340;eor
       1048;2019010220;   10;   4.8; 340;eor
       1048;2019010221;   10;   5.2; 330;eor
       1048;2019010222;   10;   5.4; 320;eor
       1048;2019010223;   10;   5.8; 310;eor
       1048;2019010300;   10;   5.7; 320;eor
       1048;2019010301;   10;   5.5; 320;eor
       1048;2019010302;   10;   5.0; 310;eor
       1048;2019010303;   10;   3.4; 300;eor
       1048;2019010304;   10;   4.0; 290;eor
       1048;2019010305;   10;   4.5; 300;eor
       1048;2019010306;   10;   4.1; 290;eor
       1048;2019010307;   10;   4.9; 290;eor
       1048;2019010308;   10;   5.9; 290;eor
       1048;2019010309;   10;   6.8; 300;eor
       1048;2019010310;   10;   7.5; 310;eor
       1048;2019010311;   10;   7.3; 320;eor
       1048;2019010312;   10;   7.5; 320;eor
       1048;2019010313;   10;   6.9; 320;eor
       1048;2019010314;   10;   5.9; 320;eor
       1048;2019010315;   10;   5.8; 310;eor
       1048;2019010316;   10;   5.8; 310;eor
       1048;2019010317;   10;   5.8; 320;eor
       1048;2019010318;   10;   4.5; 320;eor
       1048;2019010319;   10;   3.3; 330;eor
       1048;2019010320;   10;   2.7; 320;eor
       1048;2019010321;   10;   2.9; 330;eor
       1048;2019010322;   10;   2.2; 330;eor
       1048;2019010323;   10;   2.5; 340;eor
       1048;2019010400;   10;   2.0; 320;eor
       1048;2019010401;   10;   2.0; 320;eor
       1048;2019010402;   10;   1.6; 300;eor
       1048;2019010403;   10;   2.0; 290;eor
       1048;2019010404;   10;   2.1; 290;eor
       1048;2019010405;   10;   2.5; 260;eor
       1048;2019010406;   10;   2.9; 260;eor
       1048;2019010407;   10;   2.6; 240;eor
       1048;2019010408;   10;   3.9; 260;eor
       1048;2019010409;   10;   4.9; 270;eor
       1048;2019010410;   10;   5.5; 270;eor
       1048;2019010411;   10;   6.1; 260;eor
       1048;2019010412;   10;   7.1; 260;eor
       1048;2019010413;   10;   7.8; 260;eor
       1048;2019010414;   10;   7.0; 270;eor
       1048;2019010415;   10;   7.6; 270;eor
       1048;2019010416;   10;   7.8; 280;eor
       1048;2019010417;   10;   7.8; 280;eor
       1048;2019010418;   10;   7.3; 280;eor
       1048;2019010419;   10;   7.3; 290;eor
       1048;2019010420;   10;   6.5; 290;eor
       1048;2019010421;   10;   5.5; 300;eor
       1048;2019010422;   10;   5.6; 280;eor
       1048;2019010423;   10;   5.3; 280;eor
       1048;2019010500;   10;   6.1; 280;eor
       1048;2019010501;   10;   6.2; 280;eor
       1048;2019010502;   10;   6.9; 280;eor
       1048;2019010503;   10;   7.5; 270;eor
       1048;2019010504;   10;   8.0; 270;eor
       1048;2019010505;   10;   7.5; 270;eor
       1048;2019010506;   10;   7.9; 280;eor
       1048;2019010507;   10;   7.5; 280;eor
       1048;2019010508;   10;   7.0; 290;eor
       1048;2019010509;   10;   6.7; 310;eor
       1048;2019010510;   10;   7.6; 320;eor
       1048;2019010511;   10;   7.1; 320;eor
       1048;2019010512;   10;   6.9; 330;eor
       1048;2019010513;   10;   7.0; 320;eor
       1048;2019010514;   10;   7.0; 320;eor
       1048;2019010515;   10;   5.8; 320;eor
       1048;2019010516;   10;   5.3; 340;eor
       1048;2019010517;   10;   5.3; 340;eor
       1048;2019010518;   10;   5.5; 330;eor
       1048;2019010519;   10;   4.8; 350;eor
       1048;2019010520;   10;   4.3; 360;eor
       1048;2019010521;   10;   4.9;  10;eor
       1048;2019010522;   10;   5.5;  20;eor
       1048;2019010523;   10;   4.0; 360;eor
       1048;2019010600;   10;   5.1; 360;eor
       1048;2019010601;   10;   4.2; 360;eor
       1048;2019010602;   10;   3.1; 330;eor
       1048;2019010603;   10;   3.1; 350;eor
       1048;2019010604;   10;   2.2; 310;eor
       1048;2019010605;   10;   2.3; 310;eor
       1048;2019010606;   10;   4.3; 320;eor
       1048;2019010607;   10;   4.2; 330;eor
       1048;2019010608;   10;   3.5; 330;eor
       1048;2019010609;   10;   4.3; 330;eor
       1048;2019010610;   10;   4.4; 330;eor
       1048;2019010611;   10;   4.7; 340;eor
       1048;2019010612;   10;   4.2; 360;eor
       1048;2019010613;   10;   3.0; 350;eor
       1048;2019010614;   10;   3.7; 340;eor
       1048;2019010615;   10;   1.9; 320;eor
       1048;2019010616;   10;   1.7; 310;eor
       1048;2019010617;   10;   1.2; 310;eor
       1048;2019010618;   10;   1.7; 320;eor
       1048;2019010619;   10;   2.1; 320;eor
       1048;2019010620;   10;   1.6; 330;eor
       1048;2019010621;   10;   1.4; 330;eor
       1048;2019010622;   10;   1.2; 320;eor
       1048;2019010623;   10;   1.2; 310;eor
       1048;2019010700;   10;   1.4; 310;eor
       1048;2019010701;   10;   0.8; 330;eor
       1048;2019010702;   10;   0.3; 290;eor
       1048;2019010703;   10;   1.0; 230;eor
       1048;2019010704;   10;   0.8; 220;eor
       1048;2019010705;   10;   0.7; 170;eor
       1048;2019010706;   10;   1.3; 160;eor
       1048;2019010707;   10;   2.3; 170;eor
       1048;2019010708;   10;   2.9; 180;eor
       1048;2019010709;   10;   2.9; 170;eor
       1048;2019010710;   10;   2.2; 180;eor
       1048;2019010711;   10;   1.9; 180;eor
       1048;2019010712;   10;   3.0; 260;eor
       1048;2019010713;   10;   4.4; 290;eor
       1048;2019010714;   10;   5.2; 300;eor
       1048;2019010715;   10;   4.7; 290;eor
       1048;2019010716;   10;   3.7; 280;eor
       1048;2019010717;   10;   4.4; 280;eor
       1048;2019010718;   10;   4.7; 260;eor
       1048;2019010719;   10;   4.8; 250;eor
       1048;2019010720;   10;   4.4; 240;eor
       1048;2019010721;   10;   5.6; 240;eor
       1048;2019010722;   10;   6.1; 230;eor
       1048;2019010723;   10;   7.3; 230;eor
       1048;2019010800;   10;   8.2; 220;eor
       1048;2019010801;   10;   8.1; 230;eor
       1048;2019010802;   10;   8.4; 230;eor
       1048;2019010803;   10;   8.4; 240;eor
       1048;2019010804;   10;   8.2; 240;eor
       1048;2019010805;   10;   8.0; 250;eor
       1048;2019010806;   10;   7.7; 260;eor
       1048;2019010807;   10;   7.2; 250;eor
       1048;2019010808;   10;   8.5; 250;eor
       1048;2019010809;   10;   8.7; 250;eor
       1048;2019010810;   10;   9.9; 250;eor
       1048;2019010811;   10;  10.2; 250;eor
       1048;2019010812;   10;  10.1; 240;eor
       1048;2019010813;   10;  10.8; 250;eor
       1048;2019010814;   10;  10.2; 260;eor
       1048;2019010815;   10;   9.4; 270;eor
       1048;2019010816;   10;  10.2; 270;eor
       1048;2019010817;   10;   9.6; 290;eor
       1048;2019010818;   10;   7.8; 280;eor
       1048;2019010819;   10;   9.7; 280;eor
       1048;2019010820;   10;   8.9; 280;eor
       1048;2019010821;   10;   7.7; 310;eor
       1048;2019010822;   10;   6.8; 290;eor
       1048;2019010823;   10;   7.8; 300;eor
       1048;2019010900;   10;   6.7; 300;eor
       1048;2019010901;   10;   7.3; 290;eor
       1048;2019010902;   10;   8.0; 290;eor
       1048;2019010903;   10;   8.9; 290;eor
       1048;2019010904;   10;   8.2; 290;eor
       1048;2019010905;   10;   7.7; 290;eor
       1048;2019010906;   10;   7.4; 300;eor
       1048;2019010907;   10;   7.5; 300;eor
       1048;2019010908;   10;   7.2; 300;eor
       1048;2019010909;   10;   7.4; 300;eor
       1048;2019010910;   10;   7.8; 300;eor
       1048;2019010911;   10;   7.8; 310;eor
       1048;2019010912;   10;   7.4; 310;eor
       1048;2019010913;   10;   7.0; 320;eor
       1048;2019010914;   10;   7.4; 320;eor
       1048;2019010915;   10;   7.6; 330;eor
       1048;2019010916;   10;   7.6; 320;eor
       1048;2019010917;   10;   7.0; 330;eor
       1048;2019010918;   10;   6.4; 330;eor
       1048;2019010919;   10;   5.6; 330;eor
       1048;2019010920;   10;   5.3; 330;eor
       1048;2019010921;   10;   4.5; 340;eor
       1048;2019010922;   10;   4.0; 350;eor
       1048;2019010923;   10;   3.6; 350;eor
       1048;2019011000;   10;   3.8; 360;eor
       1048;2019011001;   10;   2.6; 360;eor
       1048;2019011002;   10;   2.6; 350;eor
       1048;2019011003;   10;   3.9; 360;eor
       1048;2019011004;   10;   4.5; 360;eor
       1048;2019011005;   10;   4.1; 350;eor
       1048;2019011006;   10;   3.5; 340;eor
       1048;2019011007;   10;   3.7; 340;eor
       1048;2019011008;   10;   4.8; 350;eor
       1048;2019011009;   10;   5.8; 350;eor
       1048;2019011010;   10;   6.0; 350;eor
       1048;2019011011;   10;   4.7; 360;eor
       1048;2019011012;   10;   4.5; 360;eor
       1048;2019011013;   10;   4.0; 340;eor
       1048;2019011014;   10;   4.4; 350;eor
       1048;2019011015;   10;   4.2; 340;eor
       1048;2019011016;   10;   4.1; 330;eor
       1048;2019011017;   10;   3.8; 330;eor
       1048;2019011018;   10;   4.1; 330;eor
       1048;2019011019;   10;   4.0; 330;eor
       1048;2019011020;   10;   3.7; 330;eor
       1048;2019011021;   10;   3.1; 320;eor
       1048;2019011022;   10;   2.4; 320;eor
       1048;2019011023;   10;   1.7; 300;eor
       1048;2019011100;   10;   2.7; 300;eor
       1048;2019011101;   10;   2.7; 290;eor
       1048;2019011102;   10;   2.9; 280;eor
       1048;2019011103;   10;   3.1; 270;eor
       1048;2019011104;   10;   3.1; 240;eor
       1048;2019011105;   10;   3.9; 240;eor
       1048;2019011106;   10;   4.7; 240;eor
       1048;2019011107;   10;   4.6; 240;eor
       1048;2019011108;   10;   4.6; 230;eor
       1048;2019011109;   10;   4.8; 220;eor
       1048;2019011110;   10;   5.8; 220;eor
       1048;2019011111;   10;   5.5; 230;eor
       1048;2019011112;   10;   6.0; 240;eor
       1048;2019011113;   10;   6.0; 240;eor
       1048;2019011114;   10;   5.9; 240;eor
       1048;2019011115;   10;   6.7; 250;eor
       1048;2019011116;   10;   7.2; 250;eor
       1048;2019011117;   10;   7.5; 260;eor
       1048;2019011118;   10;   7.7; 260;eor
       1048;2019011119;   10;   7.5; 260;eor
       1048;2019011120;   10;   7.3; 270;eor
       1048;2019011121;   10;   7.3; 270;eor
       1048;2019011122;   10;   7.0; 280;eor
       1048;2019011123;   10;   7.0; 270;eor
       1048;2019011200;   10;   6.1; 280;eor
       1048;2019011201;   10;   6.0; 280;eor
       1048;2019011202;   10;   5.7; 280;eor
       1048;2019011203;   10;   5.6; 290;eor
       1048;2019011204;   10;   5.3; 290;eor
       1048;2019011205;   10;   4.8; 280;eor
       1048;2019011206;   10;   4.9; 290;eor
       1048;2019011207;   10;   5.0; 280;eor
       1048;2019011208;   10;   6.0; 280;eor
       1048;2019011209;   10;   6.0; 270;eor
       1048;2019011210;   10;   6.5; 260;eor
       1048;2019011211;   10;   7.1; 260;eor
       1048;2019011212;   10;   7.1; 270;eor
       1048;2019011213;   10;   7.5; 260;eor
       1048;2019011214;   10;   7.4; 250;eor
       1048;2019011215;   10;   7.7; 250;eor
       1048;2019011216;   10;   7.6; 250;eor
       1048;2019011217;   10;   7.9; 240;eor
       1048;2019011218;   10;   8.8; 250;eor
       1048;2019011219;   10;   9.4; 260;eor
       1048;2019011220;   10;   9.5; 260;eor
       1048;2019011221;   10;   8.7; 260;eor
       1048;2019011222;   10;   7.8; 260;eor
       1048;2019011223;   10;   7.4; 260;eor
       1048;2019011300;   10;   7.2; 260;eor
       1048;2019011301;   10;   7.1; 260;eor
       1048;2019011302;   10;   7.2; 260;eor
       1048;2019011303;   10;   7.7; 260;eor
       1048;2019011304;   10;   7.5; 260;eor
       1048;2019011305;   10;   6.9; 270;eor
       1048;2019011306;   10;   7.6; 260;eor
       1048;2019011307;   10;   8.0; 260;eor
       1048;2019011308;   10;   7.1; 260;eor
       1048;2019011309;   10;   7.7; 250;eor
       1048;2019011310;   10;   7.5; 250;eor
       1048;2019011311;   10;   8.9; 250;eor
       1048;2019011312;   10;   7.8; 250;eor
       1048;2019011313;   10;   8.4; 240;eor
       1048;2019011314;   10;   9.5; 240;eor
       1048;2019011315;   10;   9.8; 250;eor
       1048;2019011316;   10;   9.1; 260;eor
       1048;2019011317;   10;   8.8; 250;eor
       1048;2019011318;   10;   8.6; 250;eor
       1048;2019011319;   10;   9.0; 250;eor
       1048;2019011320;   10;  10.2; 260;eor
       1048;2019011321;   10;  11.8; 300;eor
       1048;2019011322;   10;  10.3; 290;eor
       1048;2019011323;   10;   9.7; 290;eor
       1048;2019011400;   10;  10.2; 290;eor
       1048;2019011401;   10;   9.9; 290;eor
       1048;2019011402;   10;  11.1; 300;eor
       1048;2019011403;   10;  10.8; 300;eor
       1048;2019011404;   10;   9.7; 300;eor
       1048;2019011405;   10;   9.8; 300;eor
       1048;2019011406;   10;  11.2; 300;eor
       1048;2019011407;   10;   8.7; 300;eor
       1048;2019011408;   10;   8.2; 290;eor
       1048;2019011409;   10;  11.7; 300;eor
       1048;2019011410;   10;   9.5; 300;eor
       1048;2019011411;   10;   9.8; 300;eor
       1048;2019011412;   10;  10.0; 300;eor
       1048;2019011413;   10;   8.6; 310;eor
       1048;2019011414;   10;   8.6; 310;eor
       1048;2019011415;   10;  10.2; 300;eor
       1048;2019011416;   10;   7.8; 300;eor
       1048;2019011417;   10;   8.6; 310;eor
       1048;2019011418;   10;   6.8; 300;eor
       1048;2019011419;   10;   5.4; 280;eor
       1048;2019011420;   10;   6.8; 280;eor
       1048;2019011421;   10;   7.3; 280;eor
       1048;2019011422;   10;   7.7; 280;eor
       1048;2019011423;   10;   8.0; 280;eor
       1048;2019011500;   10;   7.6; 280;eor
       1048;2019011501;   10;   7.7; 280;eor
       1048;2019011502;   10;   8.4; 290;eor
       1048;2019011503;   10;   8.5; 290;eor
       1048;2019011504;   10;   9.0; 290;eor
       1048;2019011505;   10;   8.8; 290;eor
       1048;2019011506;   10;   8.4; 280;eor
       1048;2019011507;   10;   8.3; 270;eor
       1048;2019011508;   10;   9.5; 270;eor
       1048;2019011509;   10;   9.9; 280;eor
       1048;2019011510;   10;  10.0; 270;eor
       1048;2019011511;   10;   9.8; 270;eor
       1048;2019011512;   10;   9.1; 270;eor
       1048;2019011513;   10;   8.9; 270;eor
       1048;2019011514;   10;   8.2; 270;eor
       1048;2019011515;   10;   8.1; 260;eor
       1048;2019011516;   10;   7.8; 250;eor
       1048;2019011517;   10;   7.6; 250;eor
       1048;2019011518;   10;   8.4; 260;eor
       1048;2019011519;   10;   8.9; 260;eor
       1048;2019011520;   10;   9.4; 260;eor
       1048;2019011521;   10;   9.0; 260;eor
       1048;2019011522;   10;   8.1; 270;eor
       1048;2019011523;   10;   8.7; 270;eor
       1048;2019011600;   10;   8.9; 260;eor
       1048;2019011601;   10;   8.8; 260;eor
       1048;2019011602;   10;   8.7; 260;eor
