,MESS_DATUM,air_deg,air_hum,rain_mm,rain_yn,sun_hour,wind_ms
6911,2019-08-22 23:00:00,15.6,80.0,0.0,0.0,0.0,3.7
6912,2019-08-23 00:00:00,14.8,82.0,0.0,0.0,0.0,3.3
6913,2019-08-23 01:00:00,13.5,87.0,0.0,0.0,0.0,2.9
6914,2019-08-23 02:00:00,12.6,91.7,0.0,0.0,0.0,2.9
6915,2019-08-23 03:00:00,12.2,93.0,0.0,0.0,0.0,2.6
6916,2019-08-23 04:00:00,11.9,94.0,0.0,0.0,0.0,2.2
6917,2019-08-23 05:00:00,12.5,91.7,0.0,0.0,10.0,3.1
6918,2019-08-23 06:00:00,14.7,81.0,0.0,0.0,57.5,2.7
6919,2019-08-23 07:00:00,17.5,71.0,0.0,0.0,60.0,0.6
6920,2019-08-23 08:00:00,20.8,59.0,0.0,0.0,60.0,1.1
6921,2019-08-23 09:00:00,22.7,51.3,0.0,0.0,60.0,1.2
6922,2019-08-23 10:00:00,24.1,43.7,0.0,0.0,60.0,1.3
6923,2019-08-23 11:00:00,25.2,42.3,0.0,0.0,59.0,1.8
6924,2019-08-23 12:00:00,25.5,41.3,0.0,0.0,60.0,2.9
6925,2019-08-23 13:00:00,26.5,36.3,0.0,0.0,60.0,3.4
6926,2019-08-23 14:00:00,26.7,32.7,0.0,0.0,60.0,3.7
6927,2019-08-23 15:00:00,26.9,35.0,0.0,0.0,60.0,3.2
6928,2019-08-23 16:00:00,26.4,37.0,0.0,0.0,60.0,4.4
6929,2019-08-23 17:00:00,25.7,39.0,0.0,0.0,60.0,4.4
6930,2019-08-23 18:00:00,23.9,46.3,0.0,0.0,54.5,4.1
6931,2019-08-23 19:00:00,22.0,51.7,0.0,0.0,1.5,3.5
6932,2019-08-23 20:00:00,20.9,57.0,0.0,0.0,0.0,4.0
6933,2019-08-23 21:00:00,17.8,70.7,0.0,0.0,0.0,3.2
6934,2019-08-23 22:00:00,16.5,78.0,0.0,0.0,0.0,1.1
6935,2019-08-23 23:00:00,15.8,82.0,0.0,0.0,0.0,2.2
6936,2019-08-24 00:00:00,14.8,86.7,0.0,0.0,0.0,2.9
6937,2019-08-24 01:00:00,14.4,86.7,0.0,0.0,0.0,2.0
6938,2019-08-24 02:00:00,13.6,91.0,0.0,0.0,0.0,2.1
6939,2019-08-24 03:00:00,13.2,90.0,0.0,0.0,0.0,2.5
6940,2019-08-24 04:00:00,12.8,93.3,0.0,0.0,0.0,2.5
6941,2019-08-24 05:00:00,13.1,92.0,0.0,0.0,9.5,2.3
6942,2019-08-24 06:00:00,15.1,85.3,0.0,0.0,51.5,1.9
6943,2019-08-24 07:00:00,18.3,73.3,0.0,0.0,55.5,1.0
6944,2019-08-24 08:00:00,21.7,61.7,0.0,0.0,60.0,1.4
6945,2019-08-24 09:00:00,24.7,53.7,0.0,0.0,59.0,2.0
6946,2019-08-24 10:00:00,25.6,48.3,0.0,0.0,54.0,3.4
6947,2019-08-24 11:00:00,26.8,44.7,0.0,0.0,57.0,4.8
6948,2019-08-24 12:00:00,27.5,44.7,0.0,0.0,58.0,4.6
6949,2019-08-24 13:00:00,27.2,46.3,0.0,0.0,48.5,4.4
6950,2019-08-24 14:00:00,28.0,44.3,0.0,0.0,48.5,4.4
6951,2019-08-24 15:00:00,27.8,47.3,0.0,0.0,39.0,4.8
6952,2019-08-24 16:00:00,27.7,48.3,0.0,0.0,37.0,5.5
6953,2019-08-24 17:00:00,26.7,50.7,0.0,0.0,59.5,5.6
6954,2019-08-24 18:00:00,25.7,54.0,0.0,0.0,24.5,4.7
6955,2019-08-24 19:00:00,23.7,61.3,0.0,0.0,0.0,3.9
6956,2019-08-24 20:00:00,22.3,67.0,0.0,0.0,0.0,4.1
6957,2019-08-24 21:00:00,21.2,72.3,0.0,0.0,0.0,3.6
6958,2019-08-24 22:00:00,20.1,77.7,0.0,0.0,0.0,3.1
6959,2019-08-24 23:00:00,19.9,79.0,0.0,0.0,0.0,3.0
6960,2019-08-25 00:00:00,19.0,83.0,0.0,0.0,0.0,1.5
6961,2019-08-25 01:00:00,18.6,85.0,0.0,0.0,0.0,3.7
6962,2019-08-25 02:00:00,18.6,85.7,0.0,0.0,0.0,3.2
6963,2019-08-25 03:00:00,18.5,85.0,0.0,0.0,0.0,3.7
6964,2019-08-25 04:00:00,18.1,86.3,0.0,0.0,0.0,3.1
6965,2019-08-25 05:00:00,18.3,85.0,0.0,0.0,0.0,3.4
6966,2019-08-25 06:00:00,20.4,76.7,0.0,0.0,43.5,3.5
6967,2019-08-25 07:00:00,23.4,63.0,0.0,0.0,60.0,4.1
6968,2019-08-25 08:00:00,26.0,52.3,0.0,0.0,60.0,3.7
6969,2019-08-25 09:00:00,27.3,48.3,0.0,0.0,60.0,4.6
6970,2019-08-25 10:00:00,28.7,44.7,0.0,0.0,60.0,4.6
6971,2019-08-25 11:00:00,30.0,41.3,0.0,0.0,60.0,4.2
6972,2019-08-25 12:00:00,30.6,38.0,0.0,0.0,60.0,4.4
6973,2019-08-25 13:00:00,31.1,37.7,0.0,0.0,59.5,5.1
6974,2019-08-25 14:00:00,31.5,36.7,0.0,0.0,57.0,4.6
6975,2019-08-25 15:00:00,31.1,37.0,0.0,0.0,60.0,4.6
6976,2019-08-25 16:00:00,28.3,45.3,0.0,0.3,49.0,4.3
6977,2019-08-25 17:00:00,27.5,48.3,0.1,0.3,20.0,3.7
6978,2019-08-25 18:00:00,25.7,58.7,0.0,0.0,0.0,4.3
6979,2019-08-25 19:00:00,24.1,65.7,0.0,0.0,0.0,4.1
6980,2019-08-25 20:00:00,23.2,68.3,0.0,0.0,0.0,4.2
6981,2019-08-25 21:00:00,21.7,75.3,0.0,0.0,0.0,1.6
6982,2019-08-25 22:00:00,21.2,77.0,0.0,0.0,0.0,1.3
6983,2019-08-25 23:00:00,20.6,79.0,0.0,0.0,0.0,2.5
6984,2019-08-26 00:00:00,20.4,80.7,0.0,0.0,0.0,1.9
6985,2019-08-26 01:00:00,20.3,82.3,0.0,0.0,0.0,2.5
6986,2019-08-26 02:00:00,19.6,84.3,0.0,0.0,0.0,0.8
6987,2019-08-26 03:00:00,18.7,89.7,0.0,0.0,0.0,1.4
6988,2019-08-26 04:00:00,17.8,93.3,0.0,0.0,0.0,1.5
6989,2019-08-26 05:00:00,17.9,92.7,0.0,0.0,0.0,2.6
6990,2019-08-26 06:00:00,19.4,86.3,0.0,0.0,8.5,2.2
6991,2019-08-26 07:00:00,21.7,75.3,0.0,0.0,40.5,2.9
6992,2019-08-26 08:00:00,25.3,60.3,0.0,0.0,60.0,2.7
6993,2019-08-26 09:00:00,27.6,50.7,0.0,0.0,60.0,2.6
6994,2019-08-26 10:00:00,28.6,43.7,0.0,0.0,54.5,4.1
6995,2019-08-26 11:00:00,29.5,42.7,0.0,0.0,56.0,5.4
6996,2019-08-26 12:00:00,30.4,41.3,0.0,0.0,58.0,4.4
6997,2019-08-26 13:00:00,31.0,38.7,0.0,0.0,55.0,4.0
6998,2019-08-26 14:00:00,30.2,41.7,0.0,0.0,28.5,4.5
6999,2019-08-26 15:00:00,29.9,42.0,0.0,0.0,43.5,5.3
7000,2019-08-26 16:00:00,27.0,55.0,0.0,0.0,28.0,4.2
7001,2019-08-26 17:00:00,26.5,57.0,0.0,0.3,24.0,5.1
7002,2019-08-26 18:00:00,25.0,65.7,0.0,0.0,24.5,4.2
7003,2019-08-26 19:00:00,23.0,74.7,0.0,0.0,0.0,3.3
7004,2019-08-26 20:00:00,22.1,79.7,0.0,0.0,0.0,1.5
7005,2019-08-26 21:00:00,21.3,80.3,0.0,0.0,0.0,2.7
7006,2019-08-26 22:00:00,21.1,81.7,0.0,0.0,0.0,2.6
7007,2019-08-26 23:00:00,21.7,77.3,0.0,0.0,0.0,2.7
7008,2019-08-27 00:00:00,21.2,76.7,0.0,0.0,0.0,3.4
7009,2019-08-27 01:00:00,20.7,76.7,0.0,0.0,0.0,3.6
7010,2019-08-27 02:00:00,20.9,75.3,0.0,0.0,0.0,3.6
7011,2019-08-27 03:00:00,21.0,74.3,0.0,0.0,0.0,3.7
7012,2019-08-27 04:00:00,21.1,73.3,0.0,0.0,0.0,4.4
7013,2019-08-27 05:00:00,21.6,71.7,0.0,0.0,0.0,5.2
7014,2019-08-27 06:00:00,22.2,69.7,0.0,0.0,19.5,5.0
7015,2019-08-27 07:00:00,22.6,68.3,0.0,0.0,0.5,5.1
7016,2019-08-27 08:00:00,23.6,63.3,0.0,0.0,17.0,4.9
7017,2019-08-27 09:00:00,25.8,55.3,0.0,0.0,42.5,5.4
7018,2019-08-27 10:00:00,27.1,53.0,0.0,0.0,60.0,4.6
7019,2019-08-27 11:00:00,28.2,48.0,0.0,0.0,54.5,5.7
7020,2019-08-27 12:00:00,29.0,45.0,0.0,0.0,59.5,5.8
7021,2019-08-27 13:00:00,29.7,42.7,0.0,0.0,55.0,4.8
7022,2019-08-27 14:00:00,29.3,44.7,0.0,0.0,43.0,5.3
7023,2019-08-27 15:00:00,29.3,43.7,0.0,0.0,54.5,5.2
7024,2019-08-27 16:00:00,29.1,43.7,0.0,0.0,58.0,5.6
7025,2019-08-27 17:00:00,28.5,47.0,0.0,0.0,60.0,4.8
7026,2019-08-27 18:00:00,27.0,53.3,0.0,0.0,13.5,4.1
7027,2019-08-27 19:00:00,25.0,63.7,0.0,0.0,0.0,3.2
7028,2019-08-27 20:00:00,24.0,66.3,0.0,0.0,0.0,3.0
7029,2019-08-27 21:00:00,22.8,72.0,0.0,0.0,0.0,2.7
7030,2019-08-27 22:00:00,22.1,76.0,0.0,0.0,0.0,2.6
7031,2019-08-27 23:00:00,21.5,79.3,0.0,0.0,0.0,3.0
7032,2019-08-28 00:00:00,22.3,76.0,0.0,0.0,0.0,3.6
7033,2019-08-28 01:00:00,21.9,76.0,0.0,0.0,0.0,3.7
7034,2019-08-28 02:00:00,21.6,77.0,0.0,0.0,0.0,3.5
7035,2019-08-28 03:00:00,21.1,78.3,0.0,0.0,0.0,4.1
7036,2019-08-28 04:00:00,20.9,79.0,0.0,0.0,0.0,4.4
7037,2019-08-28 05:00:00,21.2,78.3,0.0,0.0,0.5,3.9
7038,2019-08-28 06:00:00,22.6,72.7,0.0,0.0,54.0,4.0
7039,2019-08-28 07:00:00,24.5,65.7,0.0,0.0,60.0,3.9
7040,2019-08-28 08:00:00,26.4,59.3,0.0,0.0,60.0,3.3
7041,2019-08-28 09:00:00,28.4,52.0,0.0,0.0,60.0,2.9
7042,2019-08-28 10:00:00,29.6,46.0,0.0,0.0,60.0,2.0
7043,2019-08-28 11:00:00,30.6,43.7,0.0,0.0,48.5,2.5
7044,2019-08-28 12:00:00,30.9,41.3,0.0,0.0,20.5,3.2
7045,2019-08-28 13:00:00,31.2,41.0,0.0,0.0,53.0,2.6
7046,2019-08-28 14:00:00,30.4,43.0,0.0,0.0,36.0,2.3
7047,2019-08-28 15:00:00,27.7,48.7,0.0,0.3,5.0,7.0
7048,2019-08-28 16:00:00,28.9,47.3,0.0,0.0,0.0,4.5
7049,2019-08-28 17:00:00,28.9,50.0,0.0,0.0,23.5,2.3
7050,2019-08-28 18:00:00,27.7,56.0,0.0,0.0,0.5,2.1
7051,2019-08-28 19:00:00,25.4,63.7,0.0,0.0,0.0,2.2
7052,2019-08-28 20:00:00,23.9,65.3,0.0,0.0,0.0,1.8
7053,2019-08-28 21:00:00,22.6,72.0,0.0,0.0,0.0,2.0
7054,2019-08-28 22:00:00,21.6,77.7,0.0,0.0,0.0,3.3
7055,2019-08-28 23:00:00,21.2,79.7,0.0,0.0,0.0,4.7
7056,2019-08-29 00:00:00,20.7,81.0,0.0,0.0,0.0,4.0
7057,2019-08-29 01:00:00,20.9,79.0,0.0,0.0,0.0,3.5
7058,2019-08-29 02:00:00,20.0,81.3,0.0,0.0,0.0,3.0
7059,2019-08-29 03:00:00,19.4,82.7,0.0,0.0,0.0,2.9
7060,2019-08-29 04:00:00,18.7,86.3,0.0,0.0,0.0,2.6
7061,2019-08-29 05:00:00,19.2,83.7,0.0,0.0,0.0,1.6
7062,2019-08-29 06:00:00,20.7,77.7,0.0,0.0,15.0,2.7
7063,2019-08-29 07:00:00,22.9,67.3,0.0,0.0,59.5,3.2
7064,2019-08-29 08:00:00,24.3,63.3,0.0,0.0,36.5,2.5
7065,2019-08-29 09:00:00,27.7,48.0,0.0,0.0,60.0,2.2
7066,2019-08-29 10:00:00,30.1,41.7,0.0,0.0,60.0,2.5
7067,2019-08-29 11:00:00,30.1,39.0,0.0,0.0,54.5,4.3
7068,2019-08-29 12:00:00,29.8,40.0,0.0,0.0,39.0,6.3
7069,2019-08-29 13:00:00,28.9,40.3,0.0,0.0,17.5,5.4
7070,2019-08-29 14:00:00,27.9,44.7,0.0,0.0,0.0,3.6
7071,2019-08-29 15:00:00,26.3,56.0,0.0,0.0,0.0,3.5
7072,2019-08-29 16:00:00,26.4,55.7,0.0,0.0,46.5,1.9
7073,2019-08-29 17:00:00,24.7,63.3,0.0,0.0,4.5,1.0
7074,2019-08-29 18:00:00,23.5,71.0,0.0,0.0,0.5,1.5
7075,2019-08-29 19:00:00,21.3,80.0,0.0,0.0,0.0,2.1
7076,2019-08-29 20:00:00,20.4,85.0,0.0,0.0,0.0,2.5
7077,2019-08-29 21:00:00,19.8,89.0,0.0,0.0,0.0,3.0
7078,2019-08-29 22:00:00,19.6,90.3,0.0,0.0,0.0,3.4
7079,2019-08-29 23:00:00,18.9,92.0,0.0,0.0,0.0,3.6
7080,2019-08-30 00:00:00,18.4,91.3,0.0,0.0,0.0,3.9
7081,2019-08-30 01:00:00,17.6,94.7,0.0,0.0,0.0,2.6
7082,2019-08-30 02:00:00,17.3,94.7,0.0,0.0,0.0,2.9
7083,2019-08-30 03:00:00,17.0,95.0,0.0,0.0,0.0,3.0
7084,2019-08-30 04:00:00,16.8,96.0,0.0,0.0,0.0,2.9
7085,2019-08-30 05:00:00,17.0,93.0,0.0,0.0,0.0,3.4
7086,2019-08-30 06:00:00,17.9,89.0,0.0,0.0,9.0,1.9
7087,2019-08-30 07:00:00,20.1,78.7,0.0,0.0,32.0,1.1
7088,2019-08-30 08:00:00,22.5,67.3,0.0,0.0,60.0,1.6
7089,2019-08-30 09:00:00,25.4,56.7,0.0,0.0,60.0,1.2
7090,2019-08-30 10:00:00,27.4,50.7,0.0,0.0,60.0,1.5
7091,2019-08-30 11:00:00,29.5,41.7,0.0,0.0,60.0,1.5
7092,2019-08-30 12:00:00,30.5,39.7,0.0,0.0,60.0,1.8
7093,2019-08-30 13:00:00,30.0,40.3,0.0,0.0,38.5,2.3
7094,2019-08-30 14:00:00,27.3,55.7,0.0,0.0,4.0,1.8
7095,2019-08-30 15:00:00,27.7,53.3,0.0,0.0,16.0,3.7
7096,2019-08-30 16:00:00,28.1,51.7,0.0,0.0,20.0,1.9
7097,2019-08-30 17:00:00,26.4,60.3,0.0,0.0,3.5,1.6
7098,2019-08-30 18:00:00,25.1,63.7,0.0,0.0,0.0,2.1
7099,2019-08-30 19:00:00,23.3,71.7,0.0,0.0,0.0,2.1
7100,2019-08-30 20:00:00,22.0,78.7,0.0,0.0,0.0,2.5
7101,2019-08-30 21:00:00,21.2,81.7,0.0,0.0,0.0,3.2
7102,2019-08-30 22:00:00,20.2,86.7,0.0,0.0,0.0,3.4
7103,2019-08-30 23:00:00,19.7,88.3,0.0,0.0,0.0,3.6
7104,2019-08-31 00:00:00,19.8,85.7,0.0,0.0,0.0,3.1
7105,2019-08-31 01:00:00,19.0,87.7,0.0,0.0,0.0,2.8
7106,2019-08-31 02:00:00,18.5,86.0,0.0,0.0,0.0,3.1
7107,2019-08-31 03:00:00,18.3,85.0,0.0,0.0,0.0,3.1
7108,2019-08-31 04:00:00,17.9,88.0,0.0,0.0,0.0,3.3
7109,2019-08-31 05:00:00,18.0,85.7,0.0,0.0,0.0,3.0
7110,2019-08-31 06:00:00,20.1,77.3,0.0,0.0,52.0,2.8
7111,2019-08-31 07:00:00,23.4,64.7,0.0,0.0,60.0,2.3
7112,2019-08-31 08:00:00,26.3,54.7,0.0,0.0,60.0,2.5
7113,2019-08-31 09:00:00,28.5,47.0,0.0,0.0,60.0,3.1
7114,2019-08-31 10:00:00,29.8,41.7,0.0,0.0,60.0,4.0
7115,2019-08-31 11:00:00,30.9,37.3,0.0,0.0,60.0,4.4
7116,2019-08-31 12:00:00,31.0,37.0,0.0,0.0,60.0,4.8
7117,2019-08-31 13:00:00,31.3,36.0,0.0,0.0,57.0,4.9
7118,2019-08-31 14:00:00,31.4,36.7,0.0,0.0,54.5,4.3
7119,2019-08-31 15:00:00,31.3,36.0,0.0,0.0,54.0,4.7
7120,2019-08-31 16:00:00,30.8,36.3,0.0,0.0,56.0,4.3
7121,2019-08-31 17:00:00,30.1,36.7,0.0,0.0,60.0,4.6
7122,2019-08-31 18:00:00,28.1,42.7,0.0,0.0,26.0,3.4
7123,2019-08-31 19:00:00,25.2,52.7,0.0,0.0,0.0,3.8
7124,2019-08-31 20:00:00,24.0,58.7,0.0,0.0,0.0,3.6
7125,2019-08-31 21:00:00,22.7,65.0,0.0,0.0,0.0,2.1
7126,2019-08-31 22:00:00,22.9,65.0,0.0,0.0,0.0,2.5
7127,2019-08-31 23:00:00,22.9,64.7,0.0,0.0,0.0,4.0
7128,2019-09-01 00:00:00,23.2,61.3,0.0,0.0,0.0,4.3
7129,2019-09-01 01:00:00,23.5,58.3,0.0,0.0,0.0,4.2
7130,2019-09-01 02:00:00,22.6,62.0,0.0,0.0,0.0,4.5
7131,2019-09-01 03:00:00,22.2,62.7,0.0,0.0,0.0,4.7
7132,2019-09-01 04:00:00,21.4,66.3,0.0,0.0,0.0,3.7
7133,2019-09-01 05:00:00,21.4,66.7,0.0,0.0,0.0,4.1
7134,2019-09-01 06:00:00,22.1,65.3,0.0,0.0,34.0,3.5
7135,2019-09-01 07:00:00,24.3,58.7,0.0,0.0,60.0,3.5
7136,2019-09-01 08:00:00,26.7,52.3,0.0,0.0,60.0,3.8
7137,2019-09-01 09:00:00,29.0,45.7,0.0,0.0,60.0,2.9
7138,2019-09-01 10:00:00,30.5,41.0,0.0,0.0,60.0,3.5
7139,2019-09-01 11:00:00,29.1,44.0,0.0,0.0,35.5,4.6
7140,2019-09-01 12:00:00,23.3,66.0,0.0,0.7,2.0,5.4
7141,2019-09-01 13:00:00,21.9,80.0,0.3,1.0,0.0,4.4
7142,2019-09-01 14:00:00,22.7,74.0,0.0,0.0,0.5,4.7
7143,2019-09-01 15:00:00,22.1,83.3,0.4,1.0,0.0,4.5
7144,2019-09-01 16:00:00,21.9,84.3,0.7,1.0,0.0,3.5
7145,2019-09-01 17:00:00,21.4,85.0,1.9,1.0,5.5,3.6
7146,2019-09-01 18:00:00,20.9,85.3,0.0,0.3,0.0,3.6
7147,2019-09-01 19:00:00,20.4,83.3,0.0,0.0,0.0,2.3
7148,2019-09-01 20:00:00,19.7,83.0,0.0,0.3,0.0,2.2
7149,2019-09-01 21:00:00,18.9,75.3,0.0,0.3,0.0,3.3
7150,2019-09-01 22:00:00,17.9,71.0,0.0,0.3,0.0,3.5
7151,2019-09-01 23:00:00,17.2,71.3,0.0,0.0,0.0,3.7
7152,2019-09-02 00:00:00,17.2,69.0,0.0,0.0,0.0,3.1
7153,2019-09-02 01:00:00,16.9,67.3,0.0,0.0,0.0,3.1
7154,2019-09-02 02:00:00,16.6,66.3,0.0,0.0,0.0,3.5
7155,2019-09-02 03:00:00,16.1,67.0,0.0,0.0,0.0,3.5
7156,2019-09-02 04:00:00,15.7,70.7,0.0,0.0,0.0,2.6
7157,2019-09-02 05:00:00,15.2,72.7,0.0,0.0,0.0,2.4
7158,2019-09-02 06:00:00,15.3,73.7,0.0,0.0,0.0,2.1
7159,2019-09-02 07:00:00,15.8,73.0,0.0,0.0,0.0,2.7
7160,2019-09-02 08:00:00,16.4,71.0,0.0,0.0,5.0,3.3
7161,2019-09-02 09:00:00,17.4,63.3,0.0,0.0,20.5,3.7
7162,2019-09-02 10:00:00,17.6,57.3,0.0,0.0,27.5,4.1
7163,2019-09-02 11:00:00,18.5,52.3,0.0,0.0,25.5,2.2
7164,2019-09-02 12:00:00,18.7,49.3,0.0,0.0,18.0,3.0
7165,2019-09-02 13:00:00,20.4,40.7,0.0,0.0,29.5,3.9
7166,2019-09-02 14:00:00,20.4,35.3,0.0,0.0,54.0,5.0
7167,2019-09-02 15:00:00,20.9,31.7,0.0,0.0,47.5,4.9
7168,2019-09-02 16:00:00,20.4,32.7,0.0,0.0,41.0,4.6
7169,2019-09-02 17:00:00,19.2,36.7,0.0,0.0,9.5,4.1
7170,2019-09-02 18:00:00,17.8,40.3,0.0,0.0,16.0,1.9
7171,2019-09-02 19:00:00,15.4,50.0,0.0,0.0,0.0,2.0
7172,2019-09-02 20:00:00,14.4,55.3,0.0,0.0,0.0,1.6
7173,2019-09-02 21:00:00,13.0,66.0,0.0,0.0,0.0,1.7
7174,2019-09-02 22:00:00,12.1,67.0,0.0,0.0,0.0,1.8
7175,2019-09-02 23:00:00,10.6,75.3,0.0,0.0,0.0,2.0
7176,2019-09-03 00:00:00,9.7,80.0,0.0,0.0,0.0,2.8
7177,2019-09-03 01:00:00,9.6,82.7,0.0,0.0,0.0,3.1
7178,2019-09-03 02:00:00,9.2,84.7,0.0,0.0,0.0,4.0
7179,2019-09-03 03:00:00,8.9,85.3,0.0,0.0,0.0,4.2
7180,2019-09-03 04:00:00,8.5,87.0,0.0,0.0,0.0,4.1
7181,2019-09-03 05:00:00,8.7,85.7,0.0,0.0,4.0,4.4
7182,2019-09-03 06:00:00,10.7,76.3,0.0,0.0,51.5,3.9
7183,2019-09-03 07:00:00,13.0,66.7,0.0,0.0,60.0,3.2
7184,2019-09-03 08:00:00,16.4,53.7,0.0,0.0,60.0,2.7
7185,2019-09-03 09:00:00,19.7,41.3,0.0,0.0,55.0,3.2
7186,2019-09-03 10:00:00,21.0,32.3,0.0,0.0,30.5,4.2
7187,2019-09-03 11:00:00,22.1,31.0,0.0,0.0,47.0,5.2
7188,2019-09-03 12:00:00,22.8,29.7,0.0,0.0,53.0,6.0
7189,2019-09-03 13:00:00,22.9,29.0,0.0,0.0,29.0,5.2
7190,2019-09-03 14:00:00,23.2,28.3,0.0,0.0,54.0,5.3
7191,2019-09-03 15:00:00,23.0,29.7,0.0,0.0,26.0,4.8
7192,2019-09-03 16:00:00,22.2,32.7,0.0,0.3,6.0,4.4
7193,2019-09-03 17:00:00,21.3,36.0,0.0,0.0,22.5,2.5
7194,2019-09-03 18:00:00,19.2,42.3,0.0,0.0,1.5,2.1
7195,2019-09-03 19:00:00,16.0,55.0,0.0,0.0,0.0,1.8
7196,2019-09-03 20:00:00,15.3,58.3,0.0,0.0,0.0,1.5
7197,2019-09-03 21:00:00,14.5,62.7,0.0,0.0,0.0,1.3
7198,2019-09-03 22:00:00,15.0,65.3,0.0,0.0,0.0,1.5
7199,2019-09-03 23:00:00,13.1,73.0,0.0,0.0,0.0,2.2
7200,2019-09-04 00:00:00,12.8,75.3,0.0,0.0,0.0,2.6
7201,2019-09-04 01:00:00,12.9,75.0,0.0,0.0,0.0,2.9
7202,2019-09-04 02:00:00,11.6,80.7,0.0,0.0,0.0,3.6
7203,2019-09-04 03:00:00,10.7,84.7,0.0,0.0,0.0,3.5
7204,2019-09-04 04:00:00,9.6,87.7,0.0,0.0,0.0,3.4
7205,2019-09-04 05:00:00,10.0,86.0,0.0,0.0,3.0,3.8
7206,2019-09-04 06:00:00,11.9,77.7,0.0,0.0,47.0,3.3
7207,2019-09-04 07:00:00,15.5,63.3,0.0,0.0,41.0,1.9
7208,2019-09-04 08:00:00,18.7,51.0,0.0,0.0,60.0,2.3
7209,2019-09-04 09:00:00,22.0,42.3,0.0,0.0,60.0,3.0
7210,2019-09-04 10:00:00,24.4,32.3,0.0,0.0,59.5,3.1
7211,2019-09-04 11:00:00,26.0,27.3,0.0,0.0,60.0,3.2
7212,2019-09-04 12:00:00,26.0,27.0,0.0,0.0,60.0,4.1
7213,2019-09-04 13:00:00,26.4,27.7,0.0,0.0,60.0,5.0
7214,2019-09-04 14:00:00,26.4,29.0,0.0,0.0,60.0,5.8
7215,2019-09-04 15:00:00,26.3,28.7,0.0,0.0,60.0,6.7
7216,2019-09-04 16:00:00,25.9,28.7,0.0,0.0,60.0,6.0
7217,2019-09-04 17:00:00,25.1,31.7,0.0,0.0,60.0,6.4
7218,2019-09-04 18:00:00,22.9,38.3,0.0,0.0,36.0,4.6
7219,2019-09-04 19:00:00,20.6,47.3,0.0,0.0,0.0,2.9
7220,2019-09-04 20:00:00,20.4,47.3,0.0,0.0,0.0,3.8
7221,2019-09-04 21:00:00,19.5,49.7,0.0,0.0,0.0,4.5
7222,2019-09-04 22:00:00,17.6,58.0,0.0,0.0,0.0,4.1
7223,2019-09-04 23:00:00,17.8,58.3,0.0,0.0,0.0,3.1
7224,2019-09-05 00:00:00,16.7,62.7,0.0,0.0,0.0,2.3
7225,2019-09-05 01:00:00,14.8,69.3,0.0,0.0,0.0,2.7
7226,2019-09-05 02:00:00,14.1,73.3,0.0,0.0,0.0,2.6
7227,2019-09-05 03:00:00,14.9,72.7,0.0,0.0,0.0,2.0
7228,2019-09-05 04:00:00,14.9,73.7,0.0,0.0,0.0,2.3
7229,2019-09-05 05:00:00,13.7,80.0,0.0,0.0,0.0,2.4
7230,2019-09-05 06:00:00,16.3,70.7,0.0,0.0,33.0,2.4
7231,2019-09-05 07:00:00,16.1,75.3,0.0,0.3,2.5,2.9
7232,2019-09-05 08:00:00,15.7,82.0,0.0,0.3,0.0,1.8
7233,2019-09-05 09:00:00,16.6,78.3,0.0,0.3,0.0,2.3
7234,2019-09-05 10:00:00,18.4,65.7,0.0,0.0,4.0,4.2
7235,2019-09-05 11:00:00,20.2,54.0,0.0,0.0,27.0,5.1
7236,2019-09-05 12:00:00,21.1,44.0,0.0,0.0,35.0,5.1
7237,2019-09-05 13:00:00,21.9,37.0,0.0,0.0,39.0,6.8
7238,2019-09-05 14:00:00,21.6,33.3,0.0,0.0,51.5,6.6
7239,2019-09-05 15:00:00,21.9,34.7,0.0,0.0,42.0,6.3
7240,2019-09-05 16:00:00,20.4,36.7,0.0,0.0,34.5,6.2
7241,2019-09-05 17:00:00,19.7,38.3,0.0,0.0,16.0,5.7
7242,2019-09-05 18:00:00,18.4,41.3,0.0,0.0,13.5,3.6
7243,2019-09-05 19:00:00,16.1,48.3,0.0,0.0,0.0,2.2
7244,2019-09-05 20:00:00,14.6,55.3,0.0,0.0,0.0,2.6
7245,2019-09-05 21:00:00,15.7,56.3,0.0,0.0,0.0,4.5
7246,2019-09-05 22:00:00,14.9,60.0,0.0,0.0,0.0,4.3
7247,2019-09-05 23:00:00,13.9,65.7,0.0,0.0,0.0,3.3
7248,2019-09-06 00:00:00,13.9,65.7,0.0,0.0,0.0,3.5
7249,2019-09-06 01:00:00,13.0,70.0,0.0,0.0,0.0,3.2
7250,2019-09-06 02:00:00,11.8,75.3,0.0,0.0,0.0,2.6
7251,2019-09-06 03:00:00,10.8,79.7,0.0,0.0,0.0,1.9
7252,2019-09-06 04:00:00,9.6,85.0,0.0,0.0,0.0,1.7
7253,2019-09-06 05:00:00,9.2,86.3,0.0,0.0,0.0,2.1
7254,2019-09-06 06:00:00,10.9,78.7,0.0,0.0,32.5,1.6
7255,2019-09-06 07:00:00,12.5,68.7,0.0,0.0,60.0,2.4
7256,2019-09-06 08:00:00,13.8,59.7,0.0,0.0,60.0,2.5
7257,2019-09-06 09:00:00,15.2,53.0,0.0,0.0,57.0,1.8
7258,2019-09-06 10:00:00,16.0,47.0,0.0,0.0,60.0,1.6
