p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13769230,"{""percentage"": 0}",ok,93707,0,7551003942,2019-03-28 10:51:00,13.779013333333,,True,True,True,1,start,dresden,0,BIKE 93707,15,51.029466666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13779842,"{""percentage"": 0}",ok,93707,0,7551003942,2019-03-28 11:06:00,13.741167777778,Lindengasse 8,True,True,True,1,end,dresden,0,BIKE 93707,15,51.041715555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13779842,"{""percentage"": 0}",ok,93707,0,7551003942,2019-03-28 11:09:00,13.741167777778,Lindengasse 8,True,True,True,1,start,dresden,0,BIKE 93707,15,51.041715555556,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4486,False,10299640,"{""percentage"": 0}",ok,93707,0,7551003942,2019-03-28 11:13:00,13.744711875916,,True,True,False,2,end,dresden,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,15,51.038209747621,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4486,False,10299640,,ok,93707,0,7551003942,2019-03-28 23:59:00,13.744711875916,,True,True,False,3,last,dresden,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,15,51.038209747621,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4387,False,264593,,ok,93252,0,7551002457,2019-03-28 00:00:00,13.758552074432,,True,True,False,2,first,dresden,0,Güntzplatz,0,51.05400017581,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4387,False,264593,,ok,93252,0,7551002457,2019-03-28 00:12:00,13.758552074432,,True,True,False,1,start,dresden,0,Güntzplatz,0,51.05400017581,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13769593,,ok,93252,0,7551002457,2019-03-28 00:31:00,13.804707777778,,True,True,True,1,end,dresden,0,BIKE 93252,0,51.039671111111,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13790302,,ok,93252,0,7551002457,2019-03-28 22:11:00,13.805402222222,Schandauer Straße 69,True,True,True,1,start,dresden,0,BIKE 93252,0,51.039777777778,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4322,False,126784,,ok,93252,0,7551002457,2019-03-28 22:20:00,13.795416355133,,True,True,False,4,end,dresden,0,Pohlandplatz,0,51.042955536027,,"{""undefined"": 3, ""15"": 1}"
True,frame_lock,False,0,,0,4322,False,126784,,ok,93252,0,7551002457,2019-03-28 23:59:00,13.795416355133,,True,True,False,5,last,dresden,0,Pohlandplatz,0,51.042955536027,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93488,0,7551005321,2019-03-28 00:00:00,13.72983,,True,True,False,5,first,dresden,0,Alexander-Puschkin-Platz,0,51.07035,0,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93488,0,7551005321,2019-03-28 18:11:00,13.72983,,True,True,False,5,start,dresden,0,Alexander-Puschkin-Platz,0,51.07035,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13794042,,ok,93488,0,7551005321,2019-03-28 18:23:00,13.754176666667,Rothenburger Straße 44,True,True,True,1,end,dresden,0,BIKE 93488,0,51.065902222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13799827,,ok,93488,0,7551005321,2019-03-28 23:59:00,13.753625555556,Rothenburger Straße 41,True,True,True,1,last,dresden,0,BIKE 93488,0,51.066137777778,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93343,0,7551006191,2019-03-28 00:00:00,13.741219639778,,True,True,False,5,first,dresden,0,Bf. Dresden-Neustadt,0,51.065183772328,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93343,0,7551006191,2019-03-28 14:12:00,13.741219639778,,True,True,False,1,start,dresden,0,Bf. Dresden-Neustadt,0,51.065183772328,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13785417,,ok,93343,0,7551006191,2019-03-28 14:22:00,13.75555,Görlitzer Straße 49,True,True,True,1,end,dresden,0,BIKE 93343,0,51.069586666667,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13785417,,ok,93343,0,7551006191,2019-03-28 21:18:00,13.755885555556,Görlitzer Straße 44,True,True,True,1,start,dresden,0,BIKE 93343,0,51.069408888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13798148,,ok,93343,0,7551006191,2019-03-28 21:24:00,13.746437777778,,True,True,True,1,end,dresden,0,BIKE 93343,0,51.063493333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13798148,,ok,93343,0,7551006191,2019-03-28 22:12:00,13.746437777778,,True,True,True,1,start,dresden,0,BIKE 93343,0,51.063493333333,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4361,False,100894,,ok,93343,0,7551006191,2019-03-28 22:25:00,13.776479959488,,True,True,False,1,end,dresden,0,Waldschlösschen,0,51.067152506933,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4361,False,100894,,ok,93343,0,7551006191,2019-03-28 23:59:00,13.776479959488,,True,True,False,1,last,dresden,0,Waldschlösschen,0,51.067152506933,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4413,False,43026,,ok,93654,0,7551004145,2019-03-28 00:00:00,13.736944198608,,True,True,False,1,first,dresden,0,Altmarkt / Seestraße ,15,51.049427508558,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796121,,ok,93654,0,7551004145,2019-03-28 20:25:00,13.736547777778,Seestraße 10,True,True,True,1,start,dresden,0,BIKE 93654,15,51.048484444444,,"{""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93654,0,7551004145,2019-03-28 20:31:00,13.733623623848,,True,True,False,5,end,dresden,0,Hauptbahnhof,15,51.040476453474,,"{""15"": 5}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93654,0,7551004145,2019-03-28 21:52:00,13.733623623848,,True,True,False,5,start,dresden,0,Hauptbahnhof,15,51.040476453474,,"{""15"": 5}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93654,0,7551004145,2019-03-28 22:05:00,13.701678514481,,True,True,False,5,end,dresden,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93654,0,7551004145,2019-03-28 23:08:00,13.701678514481,,True,True,False,5,last,dresden,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 1, ""15"": 4}"
False,frame_lock,False,0,,12,0,False,13768380,,ok,93549,0,7551002833,2019-03-28 00:00:00,13.749787777778,,True,True,True,1,first,dresden,0,BIKE 93549,15,51.066755555556,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4484,False,10299599,,ok,93549,0,7551002833,2019-03-28 14:31:00,13.74754,,True,True,False,1,start,dresden,0,Louisenstraße,15,51.06798,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785986,,ok,93549,0,7551002833,2019-03-28 14:38:00,13.752198888889,Bautzner Straße,True,True,True,1,end,dresden,0,BIKE 93549,15,51.062902222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785986,,ok,93549,0,7551002833,2019-03-28 15:40:00,13.752325555556,Bautzner Straße 16,True,True,True,1,start,dresden,0,BIKE 93549,15,51.062866666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4355,False,264557,,ok,93549,0,7551002833,2019-03-28 21:13:00,13.7167096138,,True,True,False,3,end,dresden,0,Altpieschen,15,51.077648763812,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4355,False,264557,,ok,93549,0,7551002833,2019-03-28 23:59:00,13.7167096138,,True,True,False,3,last,dresden,0,Altpieschen,15,51.077648763812,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13768337,,ok,93384,0,7551003220,2019-03-28 00:00:00,13.713381111111,,True,True,True,1,first,dresden,0,BIKE 93384,0,51.061746666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13768337,,ok,93384,0,7551003220,2019-03-28 23:59:00,13.713224444444,Waltherstraße 5,True,True,True,1,last,dresden,0,BIKE 93384,0,51.061733333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13767095,,ok,93653,0,7551005205,2019-03-28 00:00:00,13.726596666667,,True,True,True,1,first,dresden,0,BIKE 93653,15,51.047991111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792451,,ok,93653,0,7551005205,2019-03-28 23:22:00,13.725733333333,Rosenstraße 7,True,True,True,1,start,dresden,0,BIKE 93653,15,51.048208888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800182,,ok,93653,0,7551005205,2019-03-28 23:36:00,13.748445555556,Bautzner Straße,True,True,True,1,end,dresden,0,BIKE 93653,15,51.063044444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800182,,ok,93653,0,7551005205,2019-03-28 23:46:00,13.748445555556,Bautzner Straße,True,True,True,1,last,dresden,0,BIKE 93653,15,51.063044444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13765984,,ok,93658,0,7551006303,2019-03-28 00:00:00,13.744777777778,,True,True,True,1,first,dresden,0,BIKE 93658,15,51.055848888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13765984,,ok,93658,0,7551006303,2019-03-28 23:59:00,13.744258888889,,True,True,True,1,last,dresden,0,BIKE 93658,15,51.05596,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13768706,,ok,93594,0,7551003792,2019-03-28 00:00:00,13.746374444444,,True,True,True,1,first,dresden,0,BIKE 93594,15,51.064248888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13768706,,ok,93594,0,7551003792,2019-03-28 00:16:00,13.746374444444,,True,True,True,1,start,dresden,0,BIKE 93594,15,51.064248888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13769543,,ok,93594,0,7551003792,2019-03-28 00:27:00,13.749597777778,,True,True,True,1,end,dresden,0,BIKE 93594,15,51.049266666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13772793,,ok,93594,0,7551003792,2019-03-28 23:59:00,13.748195555556,Grunaer Straße 17,True,True,True,1,last,dresden,0,BIKE 93594,15,51.048635555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13761233,,ok,93808,0,7551006705,2019-03-28 00:00:00,13.744638888889,,True,True,True,1,first,dresden,0,BIKE 93808,15,51.065715555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13788002,,ok,93808,0,7551006705,2019-03-28 23:59:00,13.744795555556,Turnerweg 9,True,True,True,1,last,dresden,0,BIKE 93808,15,51.065586666667,,"{""15"": 1}"
True,frame_lock,False,0,sign,0,4452,False,4405587,"{""percentage"": 0}",ok,93435,0,7551003686,2019-03-28 11:28:00,13.730576634407,,True,True,False,5,first,dresden,0,TU Dresden Hörsaalzentrum,0,51.029205917714,0,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,sign,0,4452,False,4405587,,ok,93435,0,7551003686,2019-03-28 16:43:00,13.730576634407,,True,True,False,5,start,dresden,0,TU Dresden Hörsaalzentrum,0,51.029205917714,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93435,0,7551003686,2019-03-28 16:50:00,13.733623623848,,True,True,False,5,end,dresden,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93435,0,7551003686,2019-03-28 17:48:00,13.733623623848,,True,True,False,5,start,dresden,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93435,0,7551003686,2019-03-28 18:16:00,13.741219639778,,True,True,False,2,start,dresden,0,Bf. Dresden-Neustadt,0,51.065183772328,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13793986,,ok,93435,0,7551003686,2019-03-28 18:21:00,13.753965555556,Louisenstraße 51,True,True,True,1,end,dresden,0,BIKE 93435,0,51.066355555556,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13799804,,ok,93435,0,7551003686,2019-03-28 23:59:00,13.753701111111,Rothenburger Straße 43,True,True,True,1,last,dresden,0,BIKE 93435,0,51.06624,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13765137,,ok,93029,0,7551006867,2019-03-28 00:00:00,13.755922222222,,True,True,True,1,first,dresden,0,BIKE 93029,15,51.065648888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13774601,"{""percentage"": 0}",ok,93029,0,7551006867,2019-03-28 12:03:00,13.756178888889,Louisenstraße 66,True,True,True,1,last,dresden,0,BIKE 93029,15,51.065617777778,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4415,False,69118,,ok,93724,0,7551004464,2019-03-28 00:00:00,13.736633062363,,True,True,False,2,first,dresden,0,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),15,51.047039830317,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13786939,,ok,93724,0,7551004464,2019-03-28 23:59:00,13.735896666667,Dr.-Külz-Ring 11,True,True,True,1,last,dresden,0,BIKE 93724,15,51.047924444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13754826,,ok,93817,0,7551007231,2019-03-28 00:00:00,13.724295555556,,True,True,True,1,first,dresden,0,BIKE 93817,15,51.046933333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792420,,ok,93817,0,7551007231,2019-03-28 23:59:00,13.724731111111,Güterbahnhofstraße,True,True,True,1,last,dresden,0,BIKE 93817,15,51.046795555556,,"{""15"": 1}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93681,0,7551006199,2019-03-28 00:00:00,13.756663799286,,True,True,False,4,first,dresden,0,Martin-Luther-Platz (Kirche),15,51.06413531956,0,"{""15"": 4}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93681,0,7551006199,2019-03-28 06:12:00,13.756663799286,,True,True,False,3,start,dresden,0,Martin-Luther-Platz (Kirche),15,51.06413531956,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93681,0,7551006199,2019-03-28 06:17:00,13.74731361866,,True,True,False,2,end,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93681,0,7551006199,2019-03-28 06:20:00,13.74731361866,,True,True,False,2,start,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13773593,,ok,93681,0,7551006199,2019-03-28 06:29:00,13.734735555556,,True,True,True,1,end,dresden,0,BIKE 93681,15,51.051031111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785568,,ok,93681,0,7551006199,2019-03-28 16:25:00,13.734918888889,Wilsdruffer Straße 24,True,True,True,1,start,dresden,0,BIKE 93681,15,51.051124444444,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4465,False,4405800,,ok,93681,0,7551006199,2019-03-28 16:35:00,13.759705424309,,True,True,False,1,end,dresden,0,Marschnerstr. / Holbeinstr.,15,51.051430635181,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4465,False,4405800,,ok,93681,0,7551006199,2019-03-28 17:04:00,13.759705424309,,True,True,False,1,start,dresden,0,Marschnerstr. / Holbeinstr.,15,51.051430635181,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4484,False,10299599,,ok,93681,0,7551006199,2019-03-28 17:15:00,13.74754,,True,True,False,1,end,dresden,0,Louisenstraße,15,51.06798,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4484,False,10299599,,ok,93681,0,7551006199,2019-03-28 17:25:00,13.74754,,True,True,False,1,start,dresden,0,Louisenstraße,15,51.06798,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792138,,ok,93681,0,7551006199,2019-03-28 17:29:00,13.743998888889,Conradstraße 6,True,True,True,1,end,dresden,0,BIKE 93681,15,51.071493333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794097,,ok,93681,0,7551006199,2019-03-28 18:25:00,13.748124444444,Königsbrücker Straße 26b,True,True,True,1,start,dresden,0,BIKE 93681,15,51.067008888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794666,,ok,93681,0,7551006199,2019-03-28 18:46:00,13.737453333333,,True,True,True,1,end,dresden,0,BIKE 93681,15,51.044693333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794666,,ok,93681,0,7551006199,2019-03-28 23:59:00,13.737286666667,St. Petersburger Straße,True,True,True,1,last,dresden,0,BIKE 93681,15,51.044475555556,,"{""15"": 1}"
True,frame_lock,False,0,,7,4317,False,21692,,ok,93267,0,7551003439,2019-03-28 00:00:00,13.774495124817,,True,True,False,2,first,dresden,0,Großer Garten / Winterbergstraße,0,51.032893347693,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,7,4317,False,21692,,ok,93267,0,7551003439,2019-03-28 02:41:00,13.774495124817,,True,True,False,2,start,dresden,0,Großer Garten / Winterbergstraße,0,51.032893347693,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4336,False,264532,,ok,93267,0,7551003439,2019-03-28 03:00:00,13.807733058929,,True,True,False,2,end,dresden,0,Altenberger Platz,0,51.034937670096,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4336,False,264532,,ok,93267,0,7551003439,2019-03-28 13:10:00,13.807733058929,,True,True,False,2,last,dresden,0,Altenberger Platz,0,51.034937670096,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13750418,,ok,93543,0,7551003616,2019-03-28 00:00:00,13.727993333333,,True,True,True,1,first,dresden,0,BIKE 93543,15,51.05292,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13771696,,ok,93543,0,7551003616,2019-03-28 23:59:00,13.728037777778,Grüne Straße 7,True,True,True,1,last,dresden,0,BIKE 93543,15,51.053328888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13766839,,ok,93413,0,7551003542,2019-03-28 00:00:00,13.742243333333,,True,True,True,1,first,dresden,0,BIKE 93413,0,51.048871111111,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13795064,,ok,93413,0,7551003542,2019-03-28 23:59:00,13.741882222222,Ringstraße 5,True,True,True,1,last,dresden,0,BIKE 93413,0,51.048795555556,,"{""undefined"": 1}"
True,frame_lock,False,0,,7,4417,False,14103,,ok,93375,0,7551005326,2019-03-28 00:00:00,13.736576,,True,True,False,2,first,dresden,0,Ibis Hotel Königstein / Prager Straße,0,51.046156,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,7,4417,False,14103,,ok,93375,0,7551005326,2019-03-28 22:00:00,13.736576,,True,True,False,1,start,dresden,0,Ibis Hotel Königstein / Prager Straße,0,51.046156,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93375,0,7551005326,2019-03-28 22:18:00,13.746272921562,,True,True,False,1,end,dresden,0,Bischofsplatz (S-Bahn),0,51.071925666476,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93375,0,7551005326,2019-03-28 22:49:00,13.746272921562,,True,True,False,1,start,dresden,0,Bischofsplatz (S-Bahn),0,51.071925666476,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93375,0,7551005326,2019-03-28 22:57:00,13.72983,,True,True,False,5,end,dresden,0,Alexander-Puschkin-Platz,0,51.07035,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93375,0,7551005326,2019-03-28 23:59:00,13.72983,,True,True,False,5,last,dresden,0,Alexander-Puschkin-Platz,0,51.07035,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,,0,4385,False,264589,,ok,93646,0,7551006432,2019-03-28 08:57:00,13.758868575096,,True,True,False,1,first,dresden,0,Wasaplatz,15,51.028122911363,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4385,False,264589,"{""percentage"": 0}",ok,93646,0,7551006432,2019-03-28 10:21:00,13.758868575096,,True,True,False,1,start,dresden,0,Wasaplatz,15,51.028122911363,0,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,"{""percentage"": 0}",ok,93646,0,7551006432,2019-03-28 11:49:00,13.74926,,True,True,False,2,end,dresden,0,Weberplatz,15,51.03022,0,"{""15"": 2}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,,ok,93646,0,7551006432,2019-03-28 13:32:00,13.74926,,True,True,False,1,start,dresden,0,Weberplatz,15,51.03022,,"{""15"": 1}"
True,frame_lock,False,0,,0,4344,False,264544,,ok,93646,0,7551006432,2019-03-28 13:38:00,13.734632134438,,True,True,False,1,end,dresden,0,HTW Dresden / Schnorrstraße,15,51.035443676568,,"{""15"": 1}"
True,frame_lock,False,0,,0,4344,False,264544,,ok,93646,0,7551006432,2019-03-28 13:59:00,13.734632134438,,True,True,False,1,start,dresden,0,HTW Dresden / Schnorrstraße,15,51.035443676568,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785524,,ok,93646,0,7551006432,2019-03-28 14:24:00,13.722493333333,Bernhardstraße 29,True,True,True,1,end,dresden,0,BIKE 93646,15,51.034604444444,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93646,0,7551006432,2019-03-28 15:37:00,13.722910881043,,True,True,False,4,start,dresden,0,Nürnberger Ei,15,51.03376708728,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93646,0,7551006432,2019-03-28 15:50:00,13.6929666996,,True,True,False,2,end,dresden,0,Conertplatz,15,51.046001084414,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93646,0,7551006432,2019-03-28 16:31:00,13.6929666996,,True,True,False,2,start,dresden,0,Conertplatz,15,51.046001084414,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790883,,ok,93646,0,7551006432,2019-03-28 16:54:00,13.746133333333,Antonstraße 2a,True,True,True,1,end,dresden,0,BIKE 93646,15,51.0638,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790883,,ok,93646,0,7551006432,2019-03-28 23:59:00,13.745762222222,Antonstraße 2a,True,True,True,1,last,dresden,0,BIKE 93646,15,51.064168888889,,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4462,False,4405733,,ok,93458,0,7551003905,2019-03-28 00:00:00,13.72327,,True,True,False,1,first,dresden,0,Münchner Platz / George-Bähr-Str.,15,51.02962,0,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4462,False,4405733,,ok,93458,0,7551003905,2019-03-28 05:55:00,13.72327,,True,True,False,1,start,dresden,0,Münchner Platz / George-Bähr-Str.,15,51.02962,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13773154,,ok,93458,0,7551003905,2019-03-28 06:03:00,13.748431111111,,True,True,True,1,end,dresden,0,BIKE 93458,15,51.034422222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13775122,"{""percentage"": 0}",ok,93458,0,7551003905,2019-03-28 12:58:00,13.748865555556,Strehlener Platz 2,True,True,True,1,start,dresden,0,BIKE 93458,15,51.033533333333,0,"{""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93458,0,7551003905,2019-03-28 13:36:00,13.733623623848,,True,True,False,5,end,dresden,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93458,0,7551003905,2019-03-28 14:26:00,13.733623623848,,True,True,False,3,start,dresden,0,Hauptbahnhof,15,51.040476453474,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13786196,,ok,93458,0,7551003905,2019-03-28 14:45:00,13.697184444444,Emerich-Ambros-Ufer 54,True,True,True,1,end,dresden,0,BIKE 93458,15,51.052813333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792482,,ok,93458,0,7551003905,2019-03-28 23:59:00,13.697006666667,Emerich-Ambros-Ufer,True,True,True,1,last,dresden,0,BIKE 93458,15,51.052524444444,,"{""15"": 1}"
True,frame_lock,False,0,,0,4354,False,264556,,ok,93703,0,7551003221,2019-03-28 00:00:00,13.854473233223,,True,True,False,1,first,dresden,0,Kleinzschachwitz - Endhaltestelle DVB,15,51.008411824579,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4354,False,264556,,ok,93703,0,7551003221,2019-03-28 23:59:00,13.854473233223,,True,True,False,1,last,dresden,0,Kleinzschachwitz - Endhaltestelle DVB,15,51.008411824579,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13765677,,ok,93353,0,7551004115,2019-03-28 00:00:00,13.74725,,True,True,True,1,first,dresden,0,BIKE 93353,0,51.07536,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13765677,"{""percentage"": 0}",ok,93353,0,7551004115,2019-03-28 12:43:00,13.747486666667,Fichtenstraße 11,True,True,True,1,last,dresden,0,BIKE 93353,0,51.074928888889,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4486,False,10299640,,ok,93258,0,7551002772,2019-03-28 00:00:00,13.744711875916,,True,True,False,2,first,dresden,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,0,51.038209747621,0,"{""undefined"": 2}"
True,frame_lock,False,0,free,0,4486,False,10299640,,ok,93258,0,7551002772,2019-03-28 06:37:00,13.744711875916,,True,True,False,2,start,dresden,0,Wohnheim Gret-Palucca.Straße / Lenneplatz,0,51.038209747621,0,"{""undefined"": 2}"
False,frame_lock,False,0,,12,0,False,13774011,,ok,93258,0,7551002772,2019-03-28 06:51:00,13.778926666667,,True,True,True,1,end,dresden,0,BIKE 93258,0,51.029711111111,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13774011,,ok,93258,0,7551002772,2019-03-28 13:49:00,13.778957777778,Grunaer Weg 19,True,True,True,1,last,dresden,0,BIKE 93258,0,51.029613333333,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93560,0,7551003429,2019-03-28 00:00:00,13.71493,,True,True,False,3,first,dresden,0,Manitiusstraße,15,51.05658,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,"{""percentage"": 0}",ok,93560,0,7551003429,2019-03-28 11:21:00,13.71493,,True,True,False,3,start,dresden,0,Manitiusstraße,15,51.05658,0,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13780502,"{""percentage"": 0}",ok,93560,0,7551003429,2019-03-28 11:34:00,13.737875555556,,True,True,True,1,end,dresden,0,BIKE 93560,15,51.045475555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13780502,"{""percentage"": 0}",ok,93560,0,7551003429,2019-03-28 11:54:00,13.737875555556,,True,True,True,1,start,dresden,0,BIKE 93560,15,51.045475555556,0,"{""15"": 1}"
