p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,city,trip,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13908140,,ok,93363,0,7551006170,2019-03-31 20:09:00,13.710508888889,Cottaer Straße 11,True,True,True,1,dresden,start,0,BIKE 93363,0,51.050431111111,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13908546,,ok,93363,0,7551006170,2019-03-31 20:20:00,13.680212222222,Julius-Vahlteich-Straße,True,True,True,1,dresden,end,0,BIKE 93363,0,51.045604444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13908546,,ok,93363,0,7551006170,2019-03-31 23:59:00,13.680287777778,Braunsdorfer Straße,True,True,True,1,dresden,last,0,BIKE 93363,0,51.045702222222,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4358,False,264560,,ok,93150,0,7551003241,2019-03-31 00:00:00,13.704553842545,,True,True,False,4,dresden,first,0,Haltepunkt Trachau,0,51.08875925821,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4358,False,264560,,ok,93150,0,7551003241,2019-03-31 23:59:00,13.704553842545,,True,True,False,4,dresden,last,0,Haltepunkt Trachau,0,51.08875925821,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,2,7551006828,2019-03-31 00:00:00,13.73007774353,,True,True,False,4,dresden,first,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 4}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,3,7551006828,2019-03-31 03:34:00,13.73007774353,,True,True,False,3,dresden,start,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 3}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,3,7551006828,2019-03-31 05:35:00,13.73007774353,,True,True,False,3,dresden,end,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 3}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,4,7551006828,2019-03-31 17:34:00,13.73007774353,,True,True,False,2,dresden,start,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 2}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,3,7551006828,2019-03-31 19:35:00,13.73007774353,,True,True,False,3,dresden,end,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,3,7551006828,2019-03-31 21:09:00,13.73007774353,,True,True,False,3,dresden,start,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,3,7551006828,2019-03-31 21:19:00,13.73007774353,,True,True,False,3,dresden,end,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93235,2,7551006828,2019-03-31 23:59:00,13.73007774353,,True,True,False,4,dresden,last,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 2, ""15"": 2}"
False,analog_code_lock,False,0,,12,0,False,5904468,,ok,93682,0,10935,2019-03-31 00:00:00,16.32254992,,True,False,True,1,dresden,first,0,BIKE 93682,15,51.84896302,,"{""15"": 1}"
False,analog_code_lock,False,0,,12,0,False,5904468,,ok,93682,0,10935,2019-03-31 23:59:00,16.32254992,,True,False,True,1,dresden,last,0,BIKE 93682,15,51.84896302,,"{""15"": 1}"
True,frame_lock,False,0,,0,4446,False,681987,,ok,93008,0,7551006388,2019-03-31 00:00:00,13.800866603851,,True,True,False,4,dresden,first,0,Kino im Dach,15,51.040908194397,,"{""undefined"": 3, ""15"": 1}"
True,frame_lock,False,0,,0,4446,False,681987,,ok,93008,0,7551006388,2019-03-31 23:59:00,13.800866603851,,True,True,False,3,dresden,last,0,Kino im Dach,15,51.040908194397,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4343,False,264543,,ok,93643,0,7551005312,2019-03-31 00:00:00,13.718238472939,,True,True,False,1,dresden,first,0,Alter katholischer Friedhof,15,51.059813151008,,"{""15"": 1}"
True,frame_lock,False,0,,0,4343,False,264543,,ok,93643,0,7551005312,2019-03-31 16:08:00,13.718238472939,,True,True,False,2,dresden,start,0,Alter katholischer Friedhof,15,51.059813151008,,"{""15"": 2}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93643,0,7551005312,2019-03-31 16:27:00,13.769280910492,,True,True,False,1,dresden,end,0,Gutenbergstraße,15,51.05877131992,,"{""15"": 1}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93643,0,7551005312,2019-03-31 16:50:00,13.769280910492,,True,True,False,1,dresden,start,0,Gutenbergstraße,15,51.05877131992,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93643,0,7551005312,2019-03-31 17:03:00,13.741219639778,,True,True,False,1,dresden,end,0,Bf. Dresden-Neustadt,15,51.065183772328,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93643,0,7551005312,2019-03-31 17:43:00,13.741219639778,,True,True,False,1,dresden,start,0,Bf. Dresden-Neustadt,15,51.065183772328,,"{""15"": 1}"
True,frame_lock,False,4,,0,4409,False,318577,,ok,93643,0,7551005312,2019-03-31 18:06:00,13.791795372963,,True,True,False,5,dresden,end,0,Hotel Smetana,15,51.038820284961,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,4,,0,4409,False,318577,,ok,93643,0,7551005312,2019-03-31 18:59:00,13.791795372963,,True,True,False,5,dresden,start,0,Hotel Smetana,15,51.038820284961,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4463,False,4405747,,ok,93643,0,7551005312,2019-03-31 19:22:00,13.7325,,True,True,False,1,dresden,end,0,Lukasstr. / Hochschulstr.,15,51.03252,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4463,False,4405747,,ok,93643,0,7551005312,2019-03-31 23:59:00,13.7325,,True,True,False,1,dresden,last,0,Lukasstr. / Hochschulstr.,15,51.03252,,"{""15"": 1}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93025,0,7551006389,2019-03-31 00:00:00,13.70521903038,,True,True,False,3,dresden,first,0,Ebertplatz,15,51.041488339927,,"{""15"": 3}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93025,0,7551006389,2019-03-31 23:59:00,13.70521903038,,True,True,False,5,dresden,last,0,Ebertplatz,15,51.041488339927,,"{""15"": 5}"
False,frame_lock,False,0,,12,0,False,13876827,,ok,93477,0,7551002440,2019-03-31 00:00:00,13.738574444444,,True,True,True,1,dresden,first,0,BIKE 93477,0,51.044084444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13885048,,ok,93477,0,7551002440,2019-03-31 08:41:00,13.738875555556,St. Petersburger Straße 25,True,True,True,1,dresden,start,0,BIKE 93477,0,51.043844444444,,"{""undefined"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93477,0,7551002440,2019-03-31 08:46:00,13.733623623848,,True,True,False,5,dresden,end,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93477,0,7551002440,2019-03-31 13:58:00,13.733623623848,,True,True,False,5,dresden,start,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4382,False,264586,,ok,93477,0,7551002440,2019-03-31 14:05:00,13.726285099983,,True,True,False,1,dresden,end,0,Nürnberger Platz,0,51.031520295058,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4382,False,264586,,ok,93477,0,7551002440,2019-03-31 15:28:00,13.726285099983,,True,True,False,1,dresden,start,0,Nürnberger Platz,0,51.031520295058,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4323,False,5254203,,ok,93477,0,7551002440,2019-03-31 15:33:00,13.734766244888,,True,True,False,4,dresden,end,0,HTW Dresden / Friedrich List Platz 1,0,51.037595829035,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4323,False,5254203,,ok,93477,0,7551002440,2019-03-31 22:15:00,13.734766244888,,True,True,False,3,dresden,last,0,HTW Dresden / Friedrich List Platz 1,0,51.037595829035,,"{""undefined"": 2, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13877223,,ok,93716,0,7551005499,2019-03-31 00:00:00,13.799544444444,,True,True,True,1,dresden,first,0,BIKE 93716,15,50.997973333333,,"{""15"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93716,4,7551005499,2019-03-31 12:44:00,13.799300193787,,True,True,False,2,dresden,start,0,DVB Endpunkt Prohlis,15,50.999402205789,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4354,False,264556,,ok,93716,0,7551005499,2019-03-31 16:27:00,13.854473233223,,True,True,False,2,dresden,end,0,Kleinzschachwitz - Endhaltestelle DVB,15,51.008411824579,,"{""15"": 2}"
True,frame_lock,False,0,,0,4354,False,264556,,ok,93716,0,7551005499,2019-03-31 23:59:00,13.854473233223,,True,True,False,2,dresden,last,0,Kleinzschachwitz - Endhaltestelle DVB,15,51.008411824579,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13875221,,ok,93446,0,7551006903,2019-03-31 00:00:00,13.738625555556,,True,True,True,1,dresden,first,0,BIKE 93446,0,51.055884444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13897040,,ok,93446,0,7551006903,2019-03-31 15:58:00,13.730775555556,Devrientstraße,True,True,True,1,dresden,start,0,BIKE 93446,0,51.058275555556,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13901656,,ok,93446,0,7551006903,2019-03-31 16:10:00,13.735231111111,,True,True,True,1,dresden,end,0,BIKE 93446,0,51.055973333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13901656,,ok,93446,0,7551006903,2019-03-31 23:59:00,13.735331111111,Terrassenufer,True,True,True,1,dresden,last,0,BIKE 93446,0,51.055986666667,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4388,False,264594,,ok,93395,0,7551006374,2019-03-31 00:00:00,13.765482902527,,True,True,False,1,dresden,first,0,Bönischplatz / Konsum,15,51.056262737238,,"{""15"": 1}"
True,frame_lock,False,0,,0,4388,False,264594,,ok,93395,0,7551006374,2019-03-31 07:18:00,13.765482902527,,True,True,False,1,dresden,start,0,Bönischplatz / Konsum,15,51.056262737238,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13884490,,ok,93395,0,7551006374,2019-03-31 07:40:00,13.701478888889,Bonhoefferplatz,True,True,True,1,dresden,end,0,BIKE 93395,15,51.039226666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93395,0,7551006374,2019-03-31 19:21:00,13.701678514481,,True,True,False,3,dresden,start,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93395,0,7551006374,2019-03-31 19:29:00,13.720845580101,,True,True,False,2,dresden,end,0,World-Trade-Center,15,51.049181327086,,"{""15"": 2}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93395,0,7551006374,2019-03-31 19:33:00,13.720845580101,,True,True,False,2,dresden,start,0,World-Trade-Center,15,51.049181327086,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13908061,,ok,93395,0,7551006374,2019-03-31 19:54:00,13.751997777778,Stauffenbergallee,True,True,True,1,dresden,end,0,BIKE 93395,15,51.077888888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13908061,,ok,93395,0,7551006374,2019-03-31 23:59:00,13.752032222222,Stauffenbergallee,True,True,True,1,dresden,last,0,BIKE 93395,15,51.077822222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13854565,,ok,93399,0,7551006438,2019-03-31 00:00:00,13.726094444444,,True,True,True,1,dresden,first,0,BIKE 93399,0,51.048062222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13904972,,ok,93399,0,7551006438,2019-03-31 18:45:00,13.726336666667,Rosenstraße 9,True,True,True,1,dresden,start,0,BIKE 93399,0,51.048195555556,,"{""undefined"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93399,0,7551006438,2019-03-31 19:08:00,13.733623623848,,True,True,False,5,dresden,end,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93399,0,7551006438,2019-03-31 19:22:00,13.733623623848,,True,True,False,5,dresden,start,0,Hauptbahnhof,0,51.040476453474,,"{""undefined"": 4, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13907665,,ok,93399,0,7551006438,2019-03-31 19:32:00,13.760591111111,Lannerstraße 7,True,True,True,1,dresden,end,0,BIKE 93399,0,51.027133333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13907665,,ok,93399,0,7551006438,2019-03-31 23:59:00,13.760243333333,Lockwitzer Straße,True,True,True,1,dresden,last,0,BIKE 93399,0,51.02736,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4466,False,4813110,,ok,93091,0,7551006636,2019-03-31 00:00:00,13.73299062252,,True,True,False,1,dresden,first,0,Hochschulstr./Reichenbachstraße,15,51.033898652818,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4466,False,4813110,,ok,93091,0,7551006636,2019-03-31 00:47:00,13.73299062252,,True,True,False,1,dresden,start,0,Hochschulstr./Reichenbachstraße,15,51.033898652818,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13878408,,ok,93091,0,7551006636,2019-03-31 00:55:00,13.737233333333,,True,True,True,1,dresden,end,0,BIKE 93091,15,51.042933333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13890317,,ok,93091,0,7551006636,2019-03-31 11:56:00,13.737587777778,Räcknitzstraße 18,True,True,True,1,dresden,start,0,BIKE 93091,15,51.04256,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13890971,,ok,93091,0,7551006636,2019-03-31 12:03:00,13.735286666667,,True,True,True,1,dresden,end,0,BIKE 93091,15,51.039328888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13895371,,ok,93091,0,7551006636,2019-03-31 14:27:00,13.733418888889,,True,True,True,1,dresden,start,0,BIKE 93091,15,51.039728888889,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4463,False,4405747,,ok,93091,0,7551006636,2019-03-31 14:32:00,13.7325,,True,True,False,1,dresden,end,0,Lukasstr. / Hochschulstr.,15,51.03252,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4463,False,4405747,,ok,93091,0,7551006636,2019-03-31 14:33:00,13.7325,,True,True,False,1,dresden,start,0,Lukasstr. / Hochschulstr.,15,51.03252,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13897731,,ok,93091,0,7551006636,2019-03-31 14:39:00,13.736527777778,St. Petersburger Straße,True,True,True,1,dresden,end,0,BIKE 93091,15,51.043435555556,,"{""15"": 1}"
True,frame_lock,False,0,,0,4418,False,19892,,ok,93091,0,7551006636,2019-03-31 23:59:00,13.735235631466,,True,True,False,2,dresden,last,0,Prager Str. / Mc Donalds,15,51.04281219133,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13862764,,ok,93021,0,7551003846,2019-03-31 00:00:00,13.726682222222,,True,True,True,1,dresden,first,0,BIKE 93021,15,51.047377777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13891251,,ok,93021,0,7551003846,2019-03-31 23:59:00,13.726637777778,Annenstraße 29,True,True,True,1,dresden,last,0,BIKE 93021,15,51.047462222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13878928,,ok,93023,0,7551004111,2019-03-31 01:20:00,13.681186666667,,True,True,True,1,dresden,first,0,BIKE 93023,15,51.062306666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13910651,,ok,93023,0,7551004111,2019-03-31 23:59:00,13.681347777778,Hamburger Straße,True,True,True,1,dresden,last,0,BIKE 93023,15,51.062306666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13877231,,ok,93146,0,7551005437,2019-03-31 00:00:00,13.701703333333,,True,True,True,1,dresden,first,0,BIKE 93146,0,51.043924444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13884600,,ok,93146,0,7551005437,2019-03-31 13:12:00,13.702438888889,Gröbelstraße,True,True,True,1,dresden,start,0,BIKE 93146,0,51.043782222222,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93146,0,7551005437,2019-03-31 13:21:00,13.712477087975,,True,True,False,1,dresden,end,0,Cottaer Straße (Haltestelle),0,51.050166045123,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93146,0,7551005437,2019-03-31 20:16:00,13.712477087975,,True,True,False,1,dresden,start,0,Cottaer Straße (Haltestelle),0,51.050166045123,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93146,0,7551005437,2019-03-31 20:27:00,13.6929666996,,True,True,False,5,dresden,end,0,Conertplatz,0,51.046001084414,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93146,0,7551005437,2019-03-31 23:59:00,13.6929666996,,True,True,False,5,dresden,last,0,Conertplatz,0,51.046001084414,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13872426,,ok,93743,0,7551003521,2019-03-31 00:00:00,13.78633,,True,True,True,1,dresden,first,0,BIKE 93743,15,51.040262222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13872426,,ok,93743,0,7551003521,2019-03-31 09:22:00,13.786256666667,Mansfelder Straße 62,True,True,True,1,dresden,start,0,BIKE 93743,15,51.040004444444,,"{""15"": 1}"
True,frame_lock,False,0,,0,4319,False,121812,,ok,93743,0,7551003521,2019-03-31 09:26:00,13.786323666573,,True,True,False,4,dresden,end,0,Hepkestraße,15,51.038155777082,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4319,False,121812,,ok,93743,0,7551003521,2019-03-31 23:59:00,13.786323666573,,True,True,False,4,dresden,last,0,Hepkestraße,15,51.038155777082,,"{""undefined"": 2, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13865799,,ok,93243,0,7551006675,2019-03-31 00:00:00,13.688795555556,,True,True,True,1,dresden,first,0,BIKE 93243,0,51.058071111111,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13865799,,ok,93243,0,7551006675,2019-03-31 23:59:00,13.688954444444,Emerich-Ambros-Ufer 90,True,True,True,1,dresden,last,0,BIKE 93243,0,51.057813333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13838737,,ok,93014,0,7551002962,2019-03-31 00:00:00,13.71942,Buchholzer Straße,True,True,True,1,dresden,first,0,BIKE 93014,15,51.095933333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13883085,,ok,93014,0,7551002962,2019-03-31 23:59:00,13.719406666667,Buchholzer Straße,True,True,True,1,dresden,last,0,BIKE 93014,15,51.095991111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13876089,,ok,93582,0,7551005266,2019-03-31 00:00:00,13.743792222222,,True,True,True,1,dresden,first,0,BIKE 93582,15,51.071857777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13876089,,ok,93582,0,7551005266,2019-03-31 09:35:00,13.744048888889,Conradstraße 6 HH,True,True,True,1,dresden,start,0,BIKE 93582,15,51.072035555556,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93582,0,7551005266,2019-03-31 09:48:00,13.741219639778,,True,True,False,1,dresden,end,0,Bf. Dresden-Neustadt,15,51.065183772328,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93582,0,7551005266,2019-03-31 11:27:00,13.741219639778,,True,True,False,1,dresden,start,0,Bf. Dresden-Neustadt,15,51.065183772328,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93582,0,7551005266,2019-03-31 11:35:00,13.72983,,True,True,False,2,dresden,end,0,Alexander-Puschkin-Platz,15,51.07035,,"{""15"": 2}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93582,0,7551005266,2019-03-31 17:18:00,13.72983,,True,True,False,4,dresden,start,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13904605,,ok,93582,0,7551005266,2019-03-31 17:33:00,13.736841111111,Robert-Blum-Straße,True,True,True,1,dresden,end,0,BIKE 93582,15,51.062817777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13904605,,ok,93582,0,7551005266,2019-03-31 23:59:00,13.737353333333,Antonstraße 39,True,True,True,1,dresden,last,0,BIKE 93582,15,51.062973333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13877153,,ok,93554,0,7551003473,2019-03-31 00:00:00,13.71549,,True,True,True,1,dresden,first,0,BIKE 93554,15,51.057328888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13877153,,ok,93554,0,7551003473,2019-03-31 13:22:00,13.715723333333,Friedrichstraße 41,True,True,True,1,dresden,start,0,BIKE 93554,15,51.05764,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13895886,,ok,93554,0,7551003473,2019-03-31 13:58:00,13.714282222222,Menageriestraße 4,True,True,True,1,dresden,end,0,BIKE 93554,15,51.057248888889,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93554,0,7551003473,2019-03-31 23:59:00,13.71493,,True,True,False,1,dresden,last,0,Manitiusstraße,15,51.05658,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874000,,ok,93634,0,7551003775,2019-03-31 00:00:00,13.694981111111,,True,True,True,1,dresden,first,0,BIKE 93634,15,51.043822222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874000,,ok,93634,0,7551003775,2019-03-31 01:23:00,13.694958888889,,True,True,True,1,dresden,start,0,BIKE 93634,15,51.043817777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13879339,,ok,93634,0,7551003775,2019-03-31 01:42:00,13.729486666667,,True,True,True,1,dresden,end,0,BIKE 93634,15,51.071915555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13892602,,ok,93634,0,7551003775,2019-03-31 14:00:00,13.729766666667,Eisenberger Straße 13,True,True,True,1,dresden,start,0,BIKE 93634,15,51.071933333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13896942,,ok,93634,0,7551003775,2019-03-31 14:23:00,13.710226666667,Bamberger Straße 1,True,True,True,1,dresden,end,0,BIKE 93634,15,51.035204444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13897903,,ok,93634,0,7551003775,2019-03-31 15:58:00,13.710226666667,Zwickauer Straße,True,True,True,1,dresden,start,0,BIKE 93634,15,51.034466666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13901972,,ok,93634,0,7551003775,2019-03-31 16:18:00,13.729218888889,Weimarische Straße 7,True,True,True,1,dresden,end,0,BIKE 93634,15,51.071733333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13901972,,ok,93634,0,7551003775,2019-03-31 23:59:00,13.72958,Eisenberger Straße 11,True,True,True,1,dresden,last,0,BIKE 93634,15,51.071893333333,,"{""15"": 1}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-31 01:55:00,13.720845580101,,True,True,False,5,dresden,first,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93764,0,7551006575,2019-03-31 02:09:00,13.720845580101,,True,True,False,5,dresden,start,0,World-Trade-Center,15,51.049181327086,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13879990,,ok,93764,0,7551006575,2019-03-31 02:15:00,13.706591111111,,True,True,True,1,dresden,end,0,BIKE 93764,15,51.044417777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13879990,,ok,93764,0,7551006575,2019-03-31 04:16:00,13.706884444444,,True,True,True,1,dresden,start,0,BIKE 93764,15,51.044253333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13882044,,ok,93764,0,7551006575,2019-03-31 04:27:00,13.737653333333,,True,True,True,1,dresden,end,0,BIKE 93764,15,51.052404444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13891220,,ok,93764,0,7551006575,2019-03-31 12:38:00,13.736988888889,Taschenberg,True,True,True,1,dresden,start,0,BIKE 93764,15,51.052173333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13892439,,ok,93764,0,7551006575,2019-03-31 12:40:00,13.737671111111,Kanzleigäßchen,True,True,True,1,dresden,end,0,BIKE 93764,15,51.052137777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13892439,,ok,93764,0,7551006575,2019-03-31 15:49:00,13.737954444444,Kanzleigäßchen,True,True,True,1,dresden,start,0,BIKE 93764,15,51.052173333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13901220,,ok,93764,0,7551006575,2019-03-31 15:59:00,13.73724,Mosczinskystraße 3,True,True,True,1,dresden,end,0,BIKE 93764,15,51.042115555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13908335,,ok,93764,0,7551006575,2019-03-31 23:59:00,13.736981111111,Mosczinskystraße 3,True,True,True,1,dresden,last,0,BIKE 93764,15,51.041986666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13874453,,ok,93721,0,7551003072,2019-03-31 00:00:00,13.755861111111,,True,True,True,1,dresden,first,0,BIKE 93721,15,51.065782222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13880920,,ok,93721,0,7551003072,2019-03-31 09:00:00,13.755802222222,Louisenstraße 62,True,True,True,1,dresden,start,0,BIKE 93721,15,51.065844444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13886332,,ok,93721,0,7551003072,2019-03-31 09:19:00,13.726055555556,Eisenberger Straße 1a,True,True,True,1,dresden,end,0,BIKE 93721,15,51.07036,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13886332,,ok,93721,0,7551003072,2019-03-31 23:59:00,13.726106666667,Eisenberger Straße 1a,True,True,True,1,dresden,last,0,BIKE 93721,15,51.07044,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13871572,,ok,93540,0,7551002537,2019-03-31 00:00:00,13.705517777778,,True,True,True,1,dresden,first,0,BIKE 93540,15,51.084675555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13889279,,ok,93540,0,7551002537,2019-03-31 23:59:00,13.705292222222,Leipziger Straße 193,True,True,True,1,dresden,last,0,BIKE 93540,15,51.084471111111,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13843785,,ok,93579,0,7551004036,2019-03-31 00:00:00,13.778473333333,Curt-Querner-Straße 23,True,True,True,1,dresden,first,0,BIKE 93579,15,51.015275555556,,"{""15"": 1}"
